Name:		BHW8
Optimal value:	-1
#Vehicles:	-1
Capacity:	75
Depot Node:	1
#Nodes:		50
#Edges:		0
#Arcs:		194
#Required N:	20
#Required E:	0
#Required A:	97

ReN.	DEMAND	S. COST
N39	3	3
N30	8	8
N36	6	6
N16	12	12
N22	6	6
N5	8	8
N10	1	1
N14	7	7
N44	7	7
N31	8	8
N11	9	9
N29	12	12
N12	11	11
N32	10	10
N43	12	12
N8	9	9
N25	10	10
N41	2	2
N26	7	7
N38	4	4

ReE.	From N.	To N.	T. COST	DEMAND	S. COST

EDGE	FROM N.	TO N.	T. COST

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A1	1	2	10	13	23
A2	1	5	7	8	15
A3	1	6	2	7	9
A4	2	3	6	10	16
A5	2	7	1	7	8
A6	3	4	6	9	15
A7	3	9	5	6	11
A8	4	10	3	6	9
A9	5	6	9	10	19
A10	5	11	3	9	12
A11	5	18	9	12	21
A12	6	7	5	7	12
A13	6	12	2	7	9
A14	6	13	3	8	11
A15	7	8	2	6	8
A16	7	13	4	6	10
A17	8	9	3	5	8
A18	8	14	3	7	10
A19	9	10	8	9	17
A20	9	15	2	8	10
A21	9	16	5	9	14
A22	10	17	7	11	18
A23	11	12	3	5	8
A24	11	19	1	8	9
A25	12	13	1	4	5
A26	12	20	2	7	9
A27	13	14	2	6	8
A28	13	21	3	6	9
A29	14	15	1	5	6
A30	14	22	5	9	14
A31	15	16	2	7	9
A32	15	23	1	6	7
A33	16	17	7	8	15
A34	16	24	3	7	10
A35	17	25	7	8	15
A36	18	19	1	4	5
A37	18	26	2	9	11
A38	18	29	5	10	15
A39	19	20	3	9	12
A40	19	26	1	6	7
A41	20	21	4	7	11
A42	20	30	9	12	21
A43	21	22	5	10	15
A44	21	27	4	7	11
A45	22	23	2	6	8
A46	22	31	6	9	15
A47	23	24	6	8	14
A48	23	31	3	10	13
A49	24	25	2	7	9
A50	24	32	5	11	16
A51	25	28	3	6	9
A52	26	29	2	4	6
A53	26	30	1	3	4
A54	26	34	5	10	15
A55	27	30	3	6	9
A56	27	31	7	12	19
A57	27	35	6	9	15
A58	27	36	8	12	20
A59	28	32	1	4	5
A60	28	38	6	10	16
A61	29	33	6	8	14
A62	29	39	5	7	12
A63	30	34	1	5	6
A64	31	32	3	5	8
A65	31	37	2	6	8
A66	32	37	3	7	10
A67	32	38	5	9	14
A68	33	34	4	6	10
A69	33	39	3	8	11
A70	33	40	3	7	10
A71	33	46	6	10	16
A72	34	35	2	5	7
A73	34	40	1	5	6
A74	35	36	3	6	9
A75	35	41	3	4	7
A76	36	37	2	4	6
A77	36	42	2	6	8
A78	37	38	7	9	16
A79	37	43	2	7	9
A80	38	43	3	8	11
A81	38	45	7	9	16
A82	40	41	3	4	7
A83	40	47	2	3	5
A84	41	42	4	6	10
A85	41	48	1	3	4
A86	41	49	2	4	6
A87	42	43	4	9	13
A88	42	44	1	3	4
A89	43	45	1	4	5
A90	43	50	6	6	12
A91	44	49	4	5	9
A92	44	50	5	7	12
A93	45	50	3	7	10
A94	46	47	4	7	11
A95	47	48	3	6	9
A96	48	49	7	10	17
A97	49	50	10	12	22

ARC	FROM N.	TO N.	T. COST
NrA1	2	1	10
NrA2	5	1	7
NrA3	6	1	2
NrA4	3	2	6
NrA5	7	2	1
NrA6	4	3	6
NrA7	9	3	5
NrA8	10	4	3
NrA9	6	5	9
NrA10	11	5	3
NrA11	18	5	9
NrA12	7	6	5
NrA13	12	6	2
NrA14	13	6	3
NrA15	8	7	2
NrA16	13	7	4
NrA17	9	8	3
NrA18	14	8	3
NrA19	10	9	8
NrA20	15	9	2
NrA21	16	9	5
NrA22	17	10	7
NrA23	12	11	3
NrA24	19	11	1
NrA25	13	12	1
NrA26	20	12	2
NrA27	14	13	2
NrA28	21	13	3
NrA29	15	14	1
NrA30	22	14	5
NrA31	16	15	2
NrA32	23	15	1
NrA33	17	16	7
NrA34	24	16	3
NrA35	25	17	7
NrA36	19	18	1
NrA37	26	18	2
NrA38	29	18	5
NrA39	20	19	3
NrA40	26	19	1
NrA41	21	20	4
NrA42	30	20	9
NrA43	22	21	5
NrA44	27	21	4
NrA45	23	22	2
NrA46	31	22	6
NrA47	24	23	6
NrA48	31	23	3
NrA49	25	24	2
NrA50	32	24	5
NrA51	28	25	3
NrA52	29	26	2
NrA53	30	26	1
NrA54	34	26	5
NrA55	30	27	3
NrA56	31	27	7
NrA57	35	27	6
NrA58	36	27	8
NrA59	32	28	1
NrA60	38	28	6
NrA61	33	29	6
NrA62	39	29	5
NrA63	34	30	1
NrA64	32	31	3
NrA65	37	31	2
NrA66	37	32	3
NrA67	38	32	5
NrA68	34	33	4
NrA69	39	33	3
NrA70	40	33	3
NrA71	46	33	6
NrA72	35	34	2
NrA73	40	34	1
NrA74	36	35	3
NrA75	41	35	3
NrA76	37	36	2
NrA77	42	36	2
NrA78	38	37	7
NrA79	43	37	2
NrA80	43	38	3
NrA81	45	38	7
NrA82	41	40	3
NrA83	47	40	2
NrA84	42	41	4
NrA85	48	41	1
NrA86	49	41	2
NrA87	43	42	4
NrA88	44	42	1
NrA89	45	43	1
NrA90	50	43	6
NrA91	49	44	4
NrA92	50	44	5
NrA93	50	45	3
NrA94	47	46	4
NrA95	48	47	3
NrA96	49	48	7
NrA97	50	49	10
based on carp instance val 10 d
