Name:		mgval_0.35_10D
Optimal value:	-1
#Vehicles:	10
Capacity:	75
Depot Node:	1
#Nodes:		50
#Edges:		42
#Arcs:		87
#Required N:	31
#Required E:	27
#Required A:	56

ReN.	DEMAND	S. COST
N2	13	13
N3	9	9
N5	24	24
N7	4	4
N8	2	2
N9	3	3
N10	5	5
N11	10	10
N13	4	4
N14	14	14
N16	7	7
N17	6	6
N18	4	4
N21	12	12
N23	10	10
N26	10	10
N27	33	33
N30	2	2
N32	12	12
N34	8	8
N37	7	7
N38	12	12
N40	5	5
N42	9	9
N43	13	13
N44	5	5
N45	2	2
N46	3	3
N47	4	4
N48	2	2
N49	5	5

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E16	19	20	3	9	9
E17	15	23	1	6	6
E18	32	37	3	7	7
E19	25	28	3	6	6
E20	44	50	5	7	7
E21	13	14	2	6	6
E22	33	40	3	7	7
E23	13	21	3	6	6
E24	12	20	2	7	7
E25	35	36	3	6	6
E26	33	46	6	10	10
E27	2	3	6	10	10
E28	9	15	2	8	8
E29	24	25	2	7	7
E30	16	17	7	8	8
E31	2	7	1	7	7
E32	17	25	7	8	8
E33	47	48	3	6	6
E34	8	14	3	7	7
E35	9	10	8	9	9
E36	33	34	4	6	6
E37	27	30	3	6	6
E38	20	21	4	7	7
E39	3	9	5	6	6
E40	15	16	2	7	7
E41	29	33	6	8	8
E42	5	6	9	10	10

EDGE	FROM N.	TO N.	T. COST
NrE1	21	27	4
NrE2	44	49	4
NrE3	26	34	5
NrE4	11	19	1
NrE5	3	4	6
NrE6	1	5	7
NrE7	14	22	5
NrE8	27	35	6
NrE9	40	41	3
NrE10	14	15	1
NrE11	18	19	1
NrE12	27	31	7
NrE13	38	43	3
NrE14	27	36	8
NrE15	34	40	1

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A32	31	22	6	5	5
A33	6	12	2	7	7
A34	50	43	6	3	3
A35	12	13	1	2	2
A36	33	39	3	8	8
A37	35	34	2	5	5
A38	11	5	3	5	5
A39	26	29	2	4	4
A40	26	18	2	5	5
A41	24	32	5	11	11
A42	6	13	3	4	4
A43	28	32	1	4	4
A44	16	9	5	5	5
A45	22	21	5	5	5
A46	8	7	2	3	3
A47	44	42	1	2	2
A48	31	37	2	6	6
A49	49	41	2	2	2
A50	37	38	7	9	9
A51	9	16	5	4	4
A52	43	45	1	2	2
A53	41	48	1	1	1
A54	38	28	6	5	5
A55	45	38	7	5	5
A56	47	40	2	2	2
A57	7	13	4	3	3
A58	4	10	3	6	6
A59	26	30	1	1	1
A60	48	49	7	5	5
A61	30	34	1	2	2
A62	13	12	1	2	2
A63	49	50	10	12	12
A64	7	8	2	3	3
A65	12	11	3	3	3
A66	18	29	5	10	10
A67	31	23	3	5	5
A68	6	1	2	4	4
A69	43	50	6	3	3
A70	19	26	1	6	6
A71	45	50	3	3	3
A72	1	6	2	3	3
A73	20	30	9	12	12
A74	13	7	4	3	3
A75	22	31	6	4	4
A76	39	29	5	7	7
A77	6	7	5	3	3
A78	24	23	6	4	4
A79	50	45	3	4	4
A80	23	31	3	5	5
A81	35	41	3	4	4
A82	31	32	3	2	2
A83	28	38	6	5	5
A84	41	49	2	2	2
A85	18	26	2	4	4
A86	42	44	1	1	1
A87	36	42	2	3	3

ARC	FROM N.	TO N.	T. COST
NrA1	11	12	3
NrA2	47	46	4
NrA3	16	24	3
NrA4	30	26	1
NrA5	46	47	4
NrA6	10	17	7
NrA7	49	48	7
NrA8	40	47	2
NrA9	8	9	3
NrA10	32	31	3
NrA11	43	42	4
NrA12	17	10	7
NrA13	34	30	1
NrA14	23	24	6
NrA15	45	43	1
NrA16	13	6	3
NrA17	5	18	9
NrA18	48	41	1
NrA19	23	22	2
NrA20	37	43	2
NrA21	2	1	10
NrA22	43	37	2
NrA23	42	36	2
NrA24	38	45	7
NrA25	32	38	5
NrA26	9	8	3
NrA27	21	22	5
NrA28	37	36	2
NrA29	42	41	4
NrA30	7	6	5
NrA31	5	11	3
