Name:		mgval_0.30_4A
Optimal value:	-1
#Vehicles:	3
Capacity:	225
Depot Node:	1
#Nodes:		41
#Edges:		26
#Arcs:		69
#Required N:	21
#Required E:	18
#Required A:	48

ReN.	DEMAND	S. COST
N3	15	15
N5	21	21
N7	15	15
N11	8	8
N14	19	19
N15	7	7
N16	2	2
N17	2	2
N20	4	4
N22	12	12
N23	4	4
N24	13	13
N25	4	4
N26	13	13
N27	15	15
N33	2	2
N34	16	16
N35	7	7
N36	6	6
N39	12	12
N40	3	3

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E9	31	35	4	7	7
E10	2	8	10	20	20
E11	2	3	1	2	2
E12	8	9	2	3	3
E13	21	27	1	3	3
E14	21	22	4	9	9
E15	24	30	8	12	12
E16	20	21	5	10	10
E17	32	36	10	13	13
E18	15	25	9	19	19
E19	23	29	5	14	14
E20	27	32	3	8	8
E21	17	18	4	7	7
E22	35	36	8	12	12
E23	4	5	1	2	2
E24	17	20	2	4	4
E25	1	2	1	2	2
E26	13	23	7	14	14

EDGE	FROM N.	TO N.	T. COST
NrE1	23	24	3
NrE2	5	11	4
NrE3	5	6	6
NrE4	34	35	2
NrE5	34	38	7
NrE6	16	19	1
NrE7	14	23	3
NrE8	1	7	5

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A22	25	31	7	5	5
A23	13	7	7	14	14
A24	11	12	5	4	4
A25	31	32	5	4	4
A26	10	9	3	3	3
A27	30	29	3	6	6
A28	32	31	5	5	5
A29	16	17	9	15	15
A30	20	27	5	4	4
A31	36	40	4	3	3
A32	37	36	8	6	6
A33	11	10	4	4	4
A34	26	25	6	5	5
A35	10	4	3	4	4
A36	24	25	4	3	3
A37	16	11	6	6	6
A38	40	36	4	4	4
A39	10	15	1	1	1
A40	12	6	3	8	8
A41	13	14	8	8	8
A42	19	26	8	5	5
A43	28	27	7	7	7
A44	16	15	3	3	3
A45	12	11	5	5	5
A46	27	28	7	6	6
A47	33	27	5	9	9
A48	26	19	8	5	5
A49	9	14	5	5	5
A50	30	31	12	19	19
A51	7	8	2	1	1
A52	15	10	1	2	2
A53	41	37	5	5	5
A54	10	11	4	3	3
A55	18	22	6	14	14
A56	4	10	3	3	3
A57	37	41	5	4	4
A58	36	39	3	4	4
A59	39	38	9	5	5
A60	14	9	5	5	5
A61	31	25	7	6	6
A62	25	26	6	4	4
A63	40	41	4	4	4
A64	29	34	14	17	17
A65	9	10	3	3	3
A66	3	9	1	1	1
A67	8	7	2	2	2
A68	38	39	9	5	5
A69	37	33	2	2	2

ARC	FROM N.	TO N.	T. COST
NrA1	17	11	2
NrA2	11	17	2
NrA3	14	13	8
NrA4	27	20	5
NrA5	22	28	5
NrA6	3	4	7
NrA7	11	16	6
NrA8	14	15	3
NrA9	24	14	4
NrA10	15	16	3
NrA11	20	19	3
NrA12	39	35	10
NrA13	33	37	2
NrA14	36	37	8
NrA15	35	39	10
NrA16	15	14	3
NrA17	40	39	2
NrA18	25	24	4
NrA19	26	32	7
NrA20	39	36	3
NrA21	27	26	7
