Name:		mgval_0.35_3A
Optimal value:	84
#Vehicles:	2
Capacity:	80
Depot Node:	1
#Nodes:		24
#Edges:		15
#Arcs:		33
#Required N:	13
#Required E:	9
#Required A:	21

ReN.	DEMAND	S. COST
N2	2	2
N4	8	8
N5	2	2
N8	6	6
N10	4	4
N14	4	4
N15	5	5
N16	2	2
N17	3	3
N19	2	2
N20	4	4
N21	5	5
N22	4	4

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E7	19	22	3	7	7
E8	5	6	3	5	5
E9	6	12	1	3	3
E10	3	9	1	1	1
E11	12	13	1	2	2
E12	12	16	1	1	1
E13	10	11	3	5	5
E14	13	17	3	5	5
E15	5	11	4	4	4

EDGE	FROM N.	TO N.	T. COST
NrE1	22	23	3
NrE2	17	18	1
NrE3	21	24	1
NrE4	19	20	1
NrE5	15	21	1
NrE6	4	5	2

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A13	12	11	1	3	3
A14	24	23	1	5	5
A15	23	20	1	4	4
A16	11	15	1	2	2
A17	8	14	3	3	3
A18	9	10	2	1	1
A19	2	4	1	1	1
A20	4	3	2	4	4
A21	9	19	1	1	1
A22	16	17	4	2	2
A23	15	11	1	2	2
A24	6	7	3	2	2
A25	18	14	3	6	6
A26	3	1	1	2	2
A27	17	16	4	2	2
A28	14	8	3	4	4
A29	10	9	2	1	1
A30	19	9	1	2	2
A31	1	3	1	1	1
A32	2	1	2	2	2
A33	7	6	3	3	3

ARC	FROM N.	TO N.	T. COST
NrA1	15	16	1
NrA2	14	13	2
NrA3	10	20	2
NrA4	16	15	1
NrA5	5	10	2
NrA6	20	10	2
NrA7	1	2	2
NrA8	4	2	1
NrA9	10	5	2
NrA10	20	21	2
NrA11	8	7	1
NrA12	21	20	2
