Name:		BHW18
Optimal value:	-1
#Vehicles:	-1
Capacity:	190
Depot Node:	1
#Nodes:		77
#Edges:		0
#Arcs:		196
#Required N:	20
#Required E:	0
#Required A:	174

ReN.	DEMAND	S. COST
N63	35	35
N64	27	27
N18	14	14
N37	11	11
N36	14	14
N68	32	32
N38	14	14
N58	35	35
N45	27	27
N3	35	35
N57	24	24
N55	34	34
N10	35	35
N17	21	21
N23	24	24
N2	21	21
N25	28	28
N42	30	30
N75	21	21
N69	17	17

ReE.	From N.	To N.	T. COST	DEMAND	S. COST

EDGE	FROM N.	TO N.	T. COST

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A1	1	2	32	32	64
A2	2	3	14	14	28
A3	2	4	17	17	34
A4	4	5	56	56	112
A5	5	6	8	8	16
A6	5	7	6	6	12
A7	7	8	18	18	36
A8	8	9	26	26	52
A9	9	10	20	20	40
A10	11	12	32	32	64
A11	12	16	29	29	58
A12	13	16	13	13	26
A13	13	14	7	7	14
A14	13	77	12	12	24
A15	15	17	26	26	52
A16	15	18	38	38	76
A17	18	19	41	41	82
A18	19	20	32	32	64
A19	18	20	21	21	42
A20	19	21	38	38	76
A21	21	22	17	17	34
A22	22	75	24	24	48
A23	22	24	4	4	8
A24	24	25	27	27	54
A25	25	75	16	16	32
A26	25	26	17	17	34
A27	23	26	12	12	24
A28	26	27	15	15	30
A29	26	28	18	18	36
A30	28	29	16	16	32
A31	25	29	27	27	54
A32	30	31	14	14	28
A33	23	31	40	40	80
A34	31	32	58	58	116
A35	32	33	30	30	60
A36	32	34	43	43	86
A37	32	35	86	86	172
A38	33	36	27	27	54
A39	33	37	75	75	150
A40	37	38	8	8	16
A41	37	39	21	21	42
A42	39	40	5	5	10
A43	35	39	7	7	14
A44	35	41	15	15	30
A45	43	44	78	78	156
A46	44	45	12	12	24
A47	45	46	12	12	24
A48	44	46	13	13	26
A49	46	47	33	33	66
A50	47	48	10	10	20
A51	47	49	9	9	18
A52	49	50	8	8	16
A53	49	51	10	10	20
A54	50	52	2	2	4
A55	51	53	4	4	8
A56	52	53	4	4	8
A57	52	54	4	4	8
A58	24	53	24	24	48
A59	19	50	30	30	60
A60	55	56	6	6	12
A61	42	57	14	14	28
A62	57	58	78	78	156
A63	58	59	25	25	50
A64	11	59	78	78	156
A65	58	60	33	33	66
A66	60	61	39	39	78
A67	60	62	23	23	46
A68	62	63	30	30	60
A69	63	64	9	9	18
A70	63	65	21	21	42
A71	62	66	16	16	32
A72	66	68	45	45	90
A73	58	69	32	32	64
A74	59	69	11	11	22
A75	4	69	75	75	150
A76	70	71	56	56	112
A77	71	72	6	6	12
A78	71	73	5	5	10
A79	72	73	5	5	10
A80	73	74	25	25	50
A81	18	72	92	92	184
A82	23	75	17	17	34
A83	20	76	8	8	16
A84	15	77	13	13	26
A85	76	77	35	35	70
A86	21	51	2	2	4
A87	44	59	28	28	56
A88	2	1	32	32	64
A89	3	2	14	14	28
A90	4	2	17	17	34
A91	5	4	56	56	112
A92	6	5	8	8	16
A93	7	5	6	6	12
A94	8	7	18	18	36
A95	9	8	26	26	52
A96	10	9	20	20	40
A97	12	11	32	32	64
A98	16	12	29	29	58
A99	16	13	13	13	26
A100	14	13	7	7	14
A101	77	13	12	12	24
A102	17	15	26	26	52
A103	18	15	38	38	76
A104	19	18	41	41	82
A105	20	19	32	32	64
