Name:		CBMix16
Optimal value:	-1
#Vehicles:	-1
Capacity:	1649
Depot Node:	38
#Nodes:		71
#Edges:		0
#Arcs:		138
#Required N:	36
#Required E:	0
#Required A:	133

ReN.	DEMAND	S. COST
N1	494	494
N2	190	190
N5	318	318
N6	239	239
N7	470	470
N8	277	277
N11	245	245
N14	63	63
N15	433	433
N18	71	71
N19	377	377
N21	59	59
N24	235	235
N27	90	90
N28	235	235
N30	377	377
N33	344	344
N37	229	229
N39	334	334
N40	354	354
N41	363	363
N42	276	276
N45	367	367
N46	309	309
N47	105	105
N49	438	438
N51	232	232
N52	436	436
N53	374	374
N54	447	447
N58	296	296
N62	457	457
N63	114	114
N66	432	432
N68	463	463
N71	390	390

ReE.	From N.	To N.	T. COST	DEMAND	S. COST

EDGE	FROM N.	TO N.	T. COST

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A1	1	2	19	201	220
A2	2	3	21	168	189
A3	2	17	18	298	316
A4	3	4	38	154	192
A5	3	18	22	113	135
A6	4	5	17	37	54
A7	5	6	18	124	142
A8	6	7	40	251	291
A9	6	20	29	44	73
A10	6	21	16	221	237
A11	8	9	19	111	130
A12	9	10	22	323	345
A13	10	11	18	81	99
A14	11	12	17	62	79
A15	12	13	20	164	184
A16	12	28	21	64	85
A17	13	14	20	317	337
A18	14	15	20	269	289
A19	14	30	19	240	259
A20	15	31	20	207	227
A21	16	1	19	34	53
A22	16	32	24	319	343
A23	17	16	20	128	148
A24	18	17	19	169	188
A25	19	4	20	102	122
A26	19	35	22	205	227
A27	20	5	21	276	297
A28	20	19	19	21	40
A29	20	35	27	240	267
A30	21	20	20	323	343
A31	21	37	21	65	86
A32	22	21	20	317	337
A33	22	23	18	375	393
A34	23	7	19	289	308
A35	23	39	20	102	122
A36	24	8	21	285	306
A37	24	9	28	323	351
A38	24	39	25	332	357
A39	25	9	21	376	397
A40	25	41	17	76	93
A41	26	10	21	312	333
A42	26	25	20	82	102
A43	26	42	21	287	308
A44	27	11	18	333	351
A45	27	26	14	208	222
A46	27	43	20	356	376
A47	28	27	19	90	109
A48	29	13	18	21	39
A49	29	28	19	372	391
A50	30	29	22	230	252
A51	31	30	15	398	413
A52	32	33	19	315	334
A53	32	59	36	252	288
A54	33	34	22	168	190
A55	34	18	17	198	215
A56	34	48	19	143	162
A57	35	34	38	134	172
A58	36	20	18	236	254
A59	36	35	23	313	336
A60	36	37	18	370	388
A61	37	38	18	213	231
A62	38	52	23	58	81
A63	39	22	24	48	72
A64	39	23	20	61	81
A65	39	38	20	55	75
A66	39	52	28	325	353
A67	40	24	19	296	315
A68	40	39	20	78	98
A69	41	40	19	75	94
A70	41	54	28	18	46
A71	41	55	16	248	264
A72	41	56	27	241	268
A73	42	41	18	379	397
A74	42	43	20	199	219
A75	43	69	42	337	379
A76	44	28	19	126	145
A77	44	45	21	328	349
A78	45	29	21	255	276
A79	45	44	21	226	247
A80	45	46	18	326	344
A81	45	57	20	40	60
A82	46	30	20	389	409
A83	46	47	20	173	193
A84	47	31	19	172	191
A85	47	58	21	100	121
A86	48	34	19	302	321
A87	48	49	38	364	402
A88	49	35	18	63	81
A89	49	50	20	131	151
A90	50	36	20	311	331
A91	50	37	28	101	129
A92	50	51	18	189	207
A93	51	37	17	217	234
A94	51	63	21	176	197
A95	52	51	20	380	400
A96	52	53	17	352	369
A97	53	39	21	387	408
A98	53	52	17	334	351
A99	53	54	17	151	168
A100	54	40	17	351	368
A101	54	41	28	252	280
A102	54	55	23	321	344
A103	54	65	23	140	163
A104	54	66	16	190	206
A105	55	67	23	38	61
A106	56	42	19	236	255
A107	57	45	20	319	339
A108	57	70	16	347	363
A109	58	57	38	351	389
A110	59	60	40	97	137
A111	60	48	21	88	109
A112	61	49	19	226	245
A113	61	50	27	298	325
A114	61	60	39	363	402
A115	61	62	19	229	248
A116	62	50	13	326	339
A117	62	61	19	76	95
A118	63	51	21	227	248
A119	63	52	24	267	291
A120	63	62	19	233	252
A121	63	64	18	191	209
A122	64	65	20	153	173
A123	65	53	16	242	258
A124	65	54	23	259	282
A125	66	65	17	29	46
A126	67	66	22	255	277
A127	67	68	16	95	111
A128	68	56	19	317	336
A129	69	56	28	132	160
A130	69	68	18	237	255
A131	70	69	38	371	409
A132	70	71	38	269	307
A133	71	58	15	102	117

ARC	FROM N.	TO N.	T. COST
NrA1	7	8	19
NrA2	22	6	30
NrA3	33	17	17
NrA4	43	44	19
NrA5	64	52	15

