Name:		BHW15
Optimal value:	-1
#Vehicles:	-1
Capacity:	130
Depot Node:	1
#Nodes:		77
#Edges:		0
#Arcs:		196
#Required N:	30
#Required E:	0
#Required A:	98

ReN.	DEMAND	S. COST
N41	25	25
N65	44	44
N8	45	45
N22	10	10
N34	31	31
N62	46	46
N67	27	27
N54	43	43
N40	14	14
N76	46	46
N45	48	48
N77	26	26
N13	41	41
N56	48	48
N28	21	21
N68	47	47
N59	39	39
N57	16	16
N48	50	50
N12	22	22
N16	40	40
N24	29	29
N53	10	10
N9	24	24
N44	33	33
N50	35	35
N51	25	25
N70	40	40
N43	35	35
N46	31	31

ReE.	From N.	To N.	T. COST	DEMAND	S. COST

EDGE	FROM N.	TO N.	T. COST

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A1	1	2	32	32	64
A2	2	3	14	14	28
A3	2	4	17	17	34
A4	4	5	56	56	112
A5	5	6	8	8	16
A6	5	7	6	6	12
A7	7	8	18	18	36
A8	8	9	26	26	52
A9	9	10	20	20	40
A10	10	11	12	12	24
A11	11	12	32	32	64
A12	12	16	29	29	58
A13	13	16	13	13	26
A14	13	14	7	7	14
A15	14	15	7	7	14
A16	13	77	12	12	24
A17	15	17	26	26	52
A18	15	18	38	38	76
A19	18	19	41	41	82
A20	19	20	32	32	64
A21	18	20	21	21	42
A22	19	21	38	38	76
A23	21	22	17	17	34
A24	22	75	24	24	48
A25	22	24	4	4	8
A26	24	25	27	27	54
A27	25	75	16	16	32
A28	25	26	17	17	34
A29	23	26	12	12	24
A30	26	27	15	15	30
A31	26	28	18	18	36
A32	28	29	16	16	32
A33	25	29	27	27	54
A34	30	31	14	14	28
A35	23	31	40	40	80
A36	31	32	58	58	116
A37	32	33	30	30	60
A38	32	34	43	43	86
A39	32	35	86	86	172
A40	33	36	27	27	54
A41	33	37	75	75	150
A42	37	38	8	8	16
A43	37	39	21	21	42
A44	39	40	5	5	10
A45	35	39	7	7	14
A46	35	41	15	15	30
A47	40	41	9	9	18
A48	41	42	18	18	36
A49	42	43	11	11	22
A50	43	44	78	78	156
A51	44	45	12	12	24
A52	45	46	12	12	24
A53	44	46	13	13	26
A54	46	47	33	33	66
A55	47	48	10	10	20
A56	11	48	79	79	158
A57	47	49	9	9	18
A58	49	50	8	8	16
A59	49	51	10	10	20
A60	50	52	2	2	4
A61	51	53	4	4	8
A62	52	53	4	4	8
A63	52	54	4	4	8
A64	24	53	24	24	48
A65	19	50	30	30	60
A66	55	56	6	6	12
A67	42	56	26	26	52
A68	42	57	14	14	28
A69	57	58	78	78	156
A70	58	59	25	25	50
A71	11	59	78	78	156
A72	58	60	33	33	66
A73	60	61	39	39	78
A74	60	62	23	23	46
A75	62	63	30	30	60
A76	63	64	9	9	18
A77	63	65	21	21	42
A78	62	66	16	16	32
A79	66	68	45	45	90
A80	58	69	32	32	64
A81	59	69	11	11	22
A82	4	69	75	75	150
A83	70	71	56	56	112
A84	71	72	6	6	12
A85	71	73	5	5	10
A86	72	73	5	5	10
A87	73	74	25	25	50
A88	18	72	92	92	184
A89	56	67	36	36	72
A90	23	75	17	17	34
A91	12	76	7	7	14
A92	20	76	8	8	16
A93	15	77	13	13	26
A94	76	77	35	35	70
A95	21	51	2	2	4
A96	44	59	28	28	56
A97	60	67	29	29	58
A98	62	67	31	31	62

ARC	FROM N.	TO N.	T. COST
NrA1	2	1	32
NrA2	3	2	14
NrA3	4	2	17
NrA4	5	4	56
NrA5	6	5	8
NrA6	7	5	6
NrA7	8	7	18
NrA8	9	8	26
NrA9	10	9	20
NrA10	11	10	12
NrA11	12	11	32
NrA12	16	12	29
NrA13	16	13	13
NrA14	14	13	7
NrA15	15	14	7
NrA16	77	13	12
NrA17	17	15	26
NrA18	18	15	38
NrA19	19	18	41
NrA20	20	19	32
NrA21	20	18	21
NrA22	21	19	38
NrA23	22	21	17
NrA24	75	22	24
NrA25	24	22	4
NrA26	25	24	27
NrA27	75	25	16
NrA28	26	25	17
NrA29	26	23	12
NrA30	27	26	15
NrA31	28	26	18
NrA32	29	28	16
NrA33	29	25	27
NrA34	31	30	14
NrA35	31	23	40
NrA36	32	31	58
NrA37	33	32	30
NrA38	34	32	43
NrA39	35	32	86
NrA40	36	33	27
NrA41	37	33	75
NrA42	38	37	8
NrA43	39	37	21
NrA44	40	39	5
NrA45	39	35	7
NrA46	41	35	15
NrA47	41	40	9
NrA48	42	41	18
NrA49	43	42	11
NrA50	44	43	78
NrA51	45	44	12
NrA52	46	45	12
NrA53	46	44	13
NrA54	47	46	33
NrA55	48	47	10
NrA56	48	11	79
NrA57	49	47	9
NrA58	50	49	8
NrA59	51	49	10
NrA60	52	50	2
NrA61	53	51	4
NrA62	53	52	4
NrA63	54	52	4
NrA64	53	24	24
NrA65	50	19	30
NrA66	56	55	6
NrA67	56	42	26
NrA68	57	42	14
NrA69	58	57	78
NrA70	59	58	25
NrA71	59	11	78
NrA72	60	58	33
NrA73	61	60	39
NrA74	62	60	23
NrA75	63	62	30
NrA76	64	63	9
NrA77	65	63	21
NrA78	66	62	16
NrA79	68	66	45
NrA80	69	58	32
NrA81	69	59	11
NrA82	69	4	75
NrA83	71	70	56
NrA84	72	71	6
NrA85	73	71	5
NrA86	73	72	5
NrA87	74	73	25
NrA88	72	18	92
NrA89	67	56	36
NrA90	75	23	17
NrA91	76	12	7
NrA92	76	20	8
NrA93	77	15	13
NrA94	77	76	35
NrA95	51	21	2
NrA96	59	44	28
NrA97	67	60	29
NrA98	67	62	31
Based on carp instance egl e4 C
