Name:		mgval_0.30_5D
Optimal value:	-1
#Vehicles:	9
Capacity:	75
Depot Node:	1
#Nodes:		34
#Edges:		29
#Arcs:		63
#Required N:	22
#Required E:	20
#Required A:	44

ReN.	DEMAND	S. COST
N2	13	13
N3	7	7
N4	19	19
N6	5	5
N7	5	5
N8	5	5
N9	7	7
N10	4	4
N11	9	9
N12	14	14
N14	5	5
N19	14	14
N21	11	11
N24	8	8
N26	5	5
N27	3	3
N28	12	12
N29	8	8
N30	6	6
N32	9	9
N33	9	9
N34	5	5

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E10	29	30	4	7	7
E11	14	15	1	6	6
E12	10	16	2	7	7
E13	12	13	2	7	7
E14	13	19	6	8	8
E15	16	17	5	8	8
E16	15	22	9	15	15
E17	23	28	5	5	5
E18	26	31	9	12	12
E19	13	14	4	8	8
E20	30	31	6	8	8
E21	2	13	9	16	16
E22	1	2	10	11	11
E23	19	25	5	6	6
E24	25	26	9	16	16
E25	6	12	7	11	11
E26	4	10	4	6	6
E27	23	24	5	7	7
E28	21	22	5	8	8
E29	22	23	1	2	2

EDGE	FROM N.	TO N.	T. COST
NrE1	9	10	3
NrE2	26	27	4
NrE3	33	34	1
NrE4	21	27	7
NrE5	12	19	4
NrE6	3	9	6
NrE7	28	33	3
NrE8	4	11	10
NrE9	8	14	2

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A20	7	6	9	6	6
A21	6	18	9	18	18
A22	18	29	9	7	7
A23	3	4	3	3	3
A24	3	2	5	6	6
A25	9	15	5	4	4
A26	15	9	5	4	4
A27	29	25	7	5	5
A28	8	9	7	8	8
A29	17	11	7	5	5
A30	10	11	8	6	6
A31	5	4	9	12	12
A32	3	10	2	4	4
A33	7	13	5	3	3
A34	1	7	8	4	4
A35	11	17	7	4	4
A36	27	28	10	6	6
A37	28	27	10	7	7
A38	5	11	4	3	3
A39	16	15	5	9	9
A40	25	30	5	5	5
A41	18	12	5	6	6
A42	26	20	3	4	4
A43	11	5	4	3	3
A44	11	10	8	6	6
A45	13	7	5	3	3
A46	24	11	15	10	10
A47	19	20	6	6	6
A48	32	27	5	3	3
A49	22	28	4	4	4
A50	21	20	2	3	3
A51	6	7	9	6	6
A52	31	32	3	3	3
A53	15	21	4	6	6
A54	34	24	10	8	8
A55	24	17	9	7	7
A56	16	23	9	16	16
A57	17	24	9	6	6
A58	20	26	3	3	3
A59	25	29	7	4	4
A60	28	34	2	4	4
A61	20	14	3	5	5
A62	21	15	4	6	6
A63	20	19	6	6	6

ARC	FROM N.	TO N.	T. COST
NrA1	6	1	2
NrA2	11	24	15
NrA3	30	25	5
NrA4	10	3	2
NrA5	19	18	7
NrA6	34	28	2
NrA7	27	32	5
NrA8	32	33	5
NrA9	2	8	8
NrA10	7	1	8
NrA11	4	3	3
NrA12	33	32	5
NrA13	12	18	5
NrA14	14	20	3
NrA15	28	22	4
NrA16	32	31	3
NrA17	29	18	9
NrA18	24	34	10
NrA19	1	6	2
