Name:		mgval_0.30_4D
Optimal value:	-1
#Vehicles:	9
Capacity:	75
Depot Node:	1
#Nodes:		41
#Edges:		21
#Arcs:		83
#Required N:	22
#Required E:	14
#Required A:	58

ReN.	DEMAND	S. COST
N2	1	1
N4	8	8
N10	1	1
N11	4	4
N12	4	4
N14	16	16
N15	24	24
N16	16	16
N17	2	2
N19	6	6
N20	6	6
N23	2	2
N24	14	14
N25	11	11
N26	5	5
N27	23	23
N29	3	3
N30	19	19
N34	2	2
N35	9	9
N39	5	5
N40	2	2

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E8	9	14	5	10	10
E9	24	25	4	7	7
E10	20	21	5	10	10
E11	36	40	4	7	7
E12	3	9	1	1	1
E13	17	18	4	7	7
E14	5	6	6	13	13
E15	21	22	4	9	9
E16	4	5	1	2	2
E17	11	16	6	12	12
E18	11	17	2	4	4
E19	9	10	3	6	6
E20	10	11	4	7	7
E21	8	9	2	3	3

EDGE	FROM N.	TO N.	T. COST
NrE1	27	32	3
NrE2	30	31	12
NrE3	25	31	7
NrE4	16	17	9
NrE5	14	15	3
NrE6	15	25	9
NrE7	24	30	8

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A26	32	26	7	7	7
A27	7	1	5	8	8
A28	33	27	5	5	5
A29	7	8	2	1	1
A30	39	40	2	1	1
A31	36	35	8	6	6
A32	30	29	3	3	3
A33	11	5	4	8	8
A34	8	7	2	2	2
A35	41	40	4	2	2
A36	3	4	7	7	7
A37	23	14	3	7	7
A38	29	23	5	7	7
A39	19	20	3	2	2
A40	37	33	2	4	4
A41	2	8	10	10	10
A42	4	10	3	7	7
A43	18	22	6	14	14
A44	1	7	5	7	7
A45	13	14	8	8	8
A46	37	36	8	6	6
A47	28	27	7	13	13
A48	38	34	7	6	6
A49	8	2	10	10	10
A50	14	24	4	6	6
A51	23	29	5	7	7
A52	40	41	4	2	2
A53	27	20	5	4	4
A54	36	37	8	6	6
A55	23	13	7	7	7
A56	34	29	14	9	9
A57	37	41	5	4	4
A58	29	34	14	8	8
A59	31	32	5	9	9
A60	41	37	5	5	5
A61	26	32	7	6	6
A62	1	2	1	2	2
A63	16	15	3	3	3
A64	25	26	6	4	4
A65	35	36	8	6	6
A66	26	19	8	5	5
A67	36	32	10	7	7
A68	38	39	9	5	5
A69	13	23	7	7	7
A70	31	35	4	7	7
A71	39	35	10	7	7
A72	20	17	2	2	2
A73	28	22	5	6	6
A74	27	21	1	3	3
A75	13	7	7	14	14
A76	34	38	7	6	6
A77	6	12	3	4	4
A78	3	2	1	1	1
A79	32	36	10	6	6
A80	24	14	4	7	7
A81	39	36	3	9	9
A82	12	11	5	5	5
A83	22	28	5	6	6

ARC	FROM N.	TO N.	T. COST
NrA1	16	19	1
NrA2	35	39	10
NrA3	19	26	8
NrA4	34	35	2
NrA5	15	10	1
NrA6	2	3	1
NrA7	20	27	5
NrA8	29	30	3
NrA9	10	15	1
NrA10	11	12	5
NrA11	20	19	3
NrA12	39	38	9
NrA13	27	33	5
NrA14	4	3	7
NrA15	35	34	2
NrA16	40	39	2
NrA17	27	26	7
NrA18	15	16	3
NrA19	14	13	8
NrA20	19	16	1
NrA21	17	20	2
NrA22	23	24	3
NrA23	24	23	3
NrA24	26	25	6
NrA25	12	6	3
