Name:		mgval_0.30_9B
Optimal value:	-1
#Vehicles:	4
Capacity:	175
Depot Node:	1
#Nodes:		50
#Edges:		44
#Arcs:		76
#Required N:	27
#Required E:	30
#Required A:	53

ReN.	DEMAND	S. COST
N2	4	4
N6	11	11
N7	8	8
N8	5	5
N9	3	3
N10	13	13
N11	4	4
N13	13	13
N15	13	13
N16	13	13
N17	7	7
N18	7	7
N19	16	16
N20	2	2
N21	2	2
N24	8	8
N25	7	7
N26	11	11
N27	1	1
N29	2	2
N30	11	11
N35	7	7
N36	10	10
N38	9	9
N39	5	5
N43	12	12
N45	4	4

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E15	14	23	2	5	5
E16	41	42	2	4	4
E17	43	44	4	10	10
E18	31	32	2	7	7
E19	6	11	3	6	6
E20	48	49	4	10	10
E21	14	15	3	5	5
E22	40	47	3	10	10
E23	3	4	3	6	6
E24	31	39	4	6	6
E25	46	50	2	4	4
E26	10	17	4	8	8
E27	14	22	4	8	8
E28	5	10	2	5	5
E29	28	36	5	8	8
E30	39	47	5	14	14
E31	10	11	2	4	4
E32	17	24	4	12	12
E33	35	36	2	4	4
E34	32	40	2	4	4
E35	38	46	3	12	12
E36	42	43	2	5	5
E37	37	44	3	8	8
E38	1	9	3	7	7
E39	3	6	4	7	7
E40	12	19	4	8	8
E41	34	42	4	10	10
E42	15	24	2	4	4
E43	23	29	4	3	3
E44	11	12	2	5	5

EDGE	FROM N.	TO N.	T. COST
NrE1	26	27	3
NrE2	45	46	2
NrE3	15	16	4
NrE4	38	39	3
NrE5	43	48	7
NrE6	16	17	3
NrE7	6	7	3
NrE8	26	34	4
NrE9	25	33	1
NrE10	7	12	2
NrE11	15	23	1
NrE12	2	5	2
NrE13	19	32	7
NrE14	1	10	4

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A24	41	33	4	6	6
A25	22	13	4	5	5
A26	22	23	5	4	4
A27	50	45	3	4	4
A28	15	1	4	4	4
A29	28	27	1	2	2
A30	1	15	4	4	4
A31	40	39	4	5	5
A32	49	45	3	4	4
A33	45	49	3	4	4
A34	38	37	2	5	5
A35	4	7	3	3	3
A36	31	17	4	8	8
A37	16	1	4	6	6
A38	23	24	2	2	2
A39	18	19	1	2	2
A40	30	29	1	2	2
A41	33	34	2	2	2
A42	17	30	6	7	7
A43	45	44	2	5	5
A44	3	2	2	2	2
A45	21	20	1	3	3
A46	45	50	3	3	3
A47	22	21	2	2	2
A48	17	18	1	1	1
A49	29	24	2	3	3
A50	45	48	5	12	12
A51	29	37	3	7	7
A52	5	1	3	12	12
A53	22	28	4	4	4
A54	7	4	3	3	3
A55	20	21	1	2	2
A56	36	38	1	1	1
A57	13	8	6	11	11
A58	23	22	5	4	4
A59	28	22	4	4	4
A60	49	50	2	4	4
A61	35	34	1	5	5
A62	50	49	2	4	4
A63	23	28	2	4	4
A64	9	8	5	5	5
A65	2	3	2	1	1
A66	21	13	1	2	2
A67	5	6	2	4	4
A68	26	25	2	4	4
A69	34	33	2	2	2
A70	33	41	4	5	5
A71	21	26	2	4	4
A72	39	40	4	5	5
A73	24	29	2	3	3
A74	43	35	6	14	14
A75	13	22	4	5	5
A76	29	28	5	8	8

ARC	FROM N.	TO N.	T. COST
NrA1	13	21	1
NrA2	11	18	3
NrA3	17	31	4
NrA4	9	14	1
NrA5	13	9	4
NrA6	36	44	5
NrA7	30	38	3
NrA8	38	36	1
NrA9	18	11	3
NrA10	29	30	1
NrA11	35	27	2
NrA12	1	16	4
NrA13	39	30	2
NrA14	20	25	3
NrA15	8	9	5
NrA16	6	5	2
NrA17	24	30	3
NrA18	25	20	3
NrA19	27	28	1
NrA20	21	22	2
NrA21	24	23	2
NrA22	30	17	6
NrA23	18	17	1
