Name:		mgval_0.30_7C
Optimal value:	-1
#Vehicles:	9
Capacity:	65
Depot Node:	1
#Nodes:		40
#Edges:		28
#Arcs:		62
#Required N:	23
#Required E:	19
#Required A:	43

ReN.	DEMAND	S. COST
N2	2	2
N6	12	12
N7	4	4
N8	8	8
N9	3	3
N11	6	6
N12	13	13
N13	2	2
N14	7	7
N15	9	9
N18	14	14
N20	12	12
N26	23	23
N28	7	7
N29	9	9
N31	9	9
N32	20	20
N33	15	15
N34	4	4
N35	14	14
N37	5	5
N39	3	3
N40	5	5

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E10	26	27	4	8	8
E11	27	34	3	9	9
E12	18	22	6	13	13
E13	23	24	2	7	7
E14	7	13	1	3	3
E15	20	23	3	8	8
E16	22	25	1	3	3
E17	1	10	8	12	12
E18	11	16	3	10	10
E19	29	30	3	12	12
E20	4	38	3	4	4
E21	3	7	2	3	3
E22	24	25	2	5	5
E23	2	36	3	12	12
E24	1	33	4	9	9
E25	8	14	7	10	10
E26	13	19	6	12	12
E27	1	35	4	12	12
E28	12	17	4	8	8

EDGE	FROM N.	TO N.	T. COST
NrE1	35	36	6
NrE2	32	39	2
NrE3	33	34	3
NrE4	29	36	4
NrE5	18	19	4
NrE6	31	38	4
NrE7	26	34	5
NrE8	14	15	4
NrE9	1	6	3

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A20	16	10	4	8	8
A21	37	3	4	3	3
A22	21	24	3	3	3
A23	1	2	2	1	1
A24	4	3	2	3	3
A25	11	12	7	4	4
A26	22	21	1	2	2
A27	5	39	2	3	3
A28	10	9	2	3	3
A29	37	36	4	7	7
A30	15	16	3	4	4
A31	3	37	4	3	3
A32	12	6	2	2	2
A33	18	13	2	3	3
A34	28	27	3	6	6
A35	31	30	3	5	5
A36	39	38	7	5	5
A37	1	8	4	9	9
A38	2	6	2	4	4
A39	6	7	4	3	3
A40	27	28	3	5	5
A41	2	3	5	9	9
A42	21	22	1	2	2
A43	21	20	2	3	3
A44	38	37	2	2	2
A45	6	12	2	2	2
A46	11	1	3	6	6
A47	8	9	5	6	6
A48	3	4	2	2	2
A49	1	40	4	5	5
A50	30	31	3	5	5
A51	35	34	6	4	4
A52	38	39	7	4	4
A53	17	13	2	6	6
A54	9	8	5	6	6
A55	24	21	3	3	3
A56	37	38	2	2	2
A57	16	15	3	4	4
A58	36	37	4	6	6
A59	5	4	3	7	7
A60	31	37	5	7	7
A61	35	28	10	8	8
A62	18	17	5	8	8

ARC	FROM N.	TO N.	T. COST
NrA1	12	13	6
NrA2	13	18	2
NrA3	9	10	2
NrA4	7	6	4
NrA5	34	35	6
NrA6	32	31	5
NrA7	26	33	5
NrA8	2	1	2
NrA9	40	1	4
NrA10	20	17	6
NrA11	39	5	2
NrA12	15	9	2
NrA13	12	11	7
NrA14	6	2	2
NrA15	1	11	3
NrA16	37	30	3
NrA17	28	35	10
NrA18	33	26	5
NrA19	8	40	5
