Name:		mgval_0.30_1C
Optimal value:	-1
#Vehicles:	8
Capacity:	45
Depot Node:	1
#Nodes:		24
#Edges:		17
#Arcs:		36
#Required N:	12
#Required E:	11
#Required A:	25

ReN.	DEMAND	S. COST
N2	4	4
N5	13	13
N6	13	13
N7	18	18
N10	3	3
N11	6	6
N12	8	8
N15	4	4
N17	2	2
N19	13	13
N20	13	13
N21	18	18

ReE.	FROM N.	TO N.	T. COST	DEMAND	S. COST
E7	13	14	5	10	10
E8	2	5	3	12	12
E9	3	9	2	4	4
E10	3	4	5	14	14
E11	7	13	4	5	5
E12	5	11	4	9	9
E13	14	18	3	8	8
E14	6	11	7	18	18
E15	23	24	2	4	4
E16	3	10	3	7	7
E17	22	23	2	9	9

EDGE	FROM N.	TO N.	T. COST
NrE1	1	5	3
NrE2	7	8	4
NrE3	12	16	3
NrE4	6	12	4
NrE5	21	23	5
NrE6	1	20	5

ReA.	FROM N.	TO N.	T. COST	DEMAND	S. COST
A12	19	20	5	14	14
A13	24	21	4	7	7
A14	17	13	2	2	2
A15	4	5	4	1	1
A16	1	19	4	13	13
A17	12	11	2	5	5
A18	5	4	4	2	2
A19	16	17	1	2	2
A20	1	9	3	9	9
A21	14	8	4	5	5
A22	17	12	4	4	4
A23	6	7	3	6	6
A24	20	21	3	12	12
A25	15	21	6	7	7
A26	13	17	2	1	1
A27	20	15	3	4	4
A28	9	19	5	7	7
A29	19	9	5	7	7
A30	11	1	7	6	6
A31	8	14	4	4	4
A32	6	5	10	10	10
A33	18	17	2	2	2
A34	21	15	6	7	7
A35	16	15	2	4	4
A36	17	16	1	2	2

ARC	FROM N.	TO N.	T. COST
NrA1	2	4	1
NrA2	1	11	7
NrA3	15	20	3
NrA4	7	6	3
NrA5	2	10	2
NrA6	10	2	2
NrA7	17	18	2
NrA8	19	22	5
NrA9	12	17	4
NrA10	21	24	4
NrA11	5	6	10
