NOMBRE : E04
COMENTARIO : OPT=4155
VERTICES : 70
ARISTAS_REQ : 77
ARISTAS_NOREQ : 22
VEHICULOS : 9
CAPACIDAD : 300
TIPO_COSTES_ARISTAS : EXPLICITOS
COSTE_TOTAL_REQ : 2545
LISTA_ARISTAS_REQ :
( 4, 55)   coste 50   demanda 50
( 5, 54)   coste 70   demanda 70
( 5, 55)   coste 40   demanda 40
( 6, 17)   coste 85   demanda 85
( 7, 28)   coste 50   demanda 50
( 8, 32)   coste 220   demanda 220
( 16, 17)   coste 15   demanda 15
( 17, 20)   coste 95   demanda 95
( 18, 21)   coste 40   demanda 40
( 19, 22)   coste 40   demanda 40
( 20, 21)   coste 15   demanda 15
( 20, 27)   coste 20   demanda 20
( 21, 22)   coste 5   demanda 5
( 22, 23)   coste 10   demanda 10
( 23, 24)   coste 10   demanda 10
( 23, 36)   coste 45   demanda 45
( 24, 25)   coste 5   demanda 5
( 24, 35)   coste 50   demanda 50
( 25, 26)   coste 5   demanda 5
( 25, 34)   coste 65   demanda 65
( 26, 27)   coste 10   demanda 10
( 26, 29)   coste 60   demanda 60
( 27, 28)   coste 90   demanda 90
( 28, 29)   coste 75   demanda 75
( 29, 33)   coste 45   demanda 45
( 30, 31)   coste 5   demanda 5
( 30, 33)   coste 10   demanda 10
( 30, 50)   coste 20   demanda 20
( 31, 32)   coste 10   demanda 10
( 31, 53)   coste 10   demanda 10
( 32, 33)   coste 10   demanda 10
( 32, 54)   coste 10   demanda 10
( 33, 34)   coste 20   demanda 20
( 34, 35)   coste 15   demanda 15
( 35, 36)   coste 55   demanda 55
( 36, 37)   coste 30   demanda 30
( 36, 38)   coste 30   demanda 30
( 37, 38)   coste 20   demanda 20
( 38, 42)   coste 65   demanda 65
( 39, 42)   coste 30   demanda 30
( 40, 41)   coste 15   demanda 15
( 41, 42)   coste 30   demanda 30
( 42, 43)   coste 15   demanda 15
( 42, 44)   coste 15   demanda 15
( 43, 44)   coste 15   demanda 15
( 43, 49)   coste 90   demanda 90
( 44, 46)   coste 30   demanda 30
( 45, 46)   coste 10   demanda 10
( 46, 47)   coste 25   demanda 25
( 46, 48)   coste 50   demanda 50
( 47, 48)   coste 55   demanda 55
( 48, 49)   coste 30   demanda 30
( 49, 50)   coste 10   demanda 10
( 50, 52)   coste 15   demanda 15
( 51, 52)   coste 10   demanda 10
( 51, 56)   coste 65   demanda 65
( 51, 57)   coste 65   demanda 65
( 52, 53)   coste 15   demanda 15
( 53, 54)   coste 15   demanda 15
( 55, 56)   coste 65   demanda 65
( 56, 57)   coste 65   demanda 65
( 57, 59)   coste 40   demanda 40
( 57, 63)   coste 50   demanda 50
( 58, 59)   coste 5   demanda 5
( 59, 60)   coste 15   demanda 15
( 59, 62)   coste 20   demanda 20
( 60, 61)   coste 10   demanda 10
( 60, 62)   coste 20   demanda 20
( 62, 63)   coste 20   demanda 20
( 62, 64)   coste 25   demanda 25
( 63, 64)   coste 15   demanda 15
( 64, 70)   coste 25   demanda 25
( 64, 65)   coste 15   demanda 15
( 65, 69)   coste 5   demanda 5
( 66, 69)   coste 5   demanda 5
( 67, 69)   coste 5   demanda 5
( 68, 69)   coste 10   demanda 10
LISTA_ARISTAS_NOREQ :
( 1, 2)   coste 40
( 1, 70)   coste 120
( 2, 4)   coste 30
( 3, 4)   coste 95
( 3, 9)   coste 55
( 5, 9)   coste 150
( 6, 7)   coste 20
( 7, 11)   coste 100
( 8, 9)   coste 20
( 8, 10)   coste 25
( 10, 11)   coste 30
( 12, 13)   coste 25
( 12, 47)   coste 15
( 12, 58)   coste 65
( 13, 14)   coste 30
( 14, 40)   coste 10
( 14, 45)   coste 40
( 15, 39)   coste 25
( 15, 41)   coste 25
( 18, 19)   coste 10
( 66, 67)   coste 5
( 66, 70)   coste 20
DEPOSITO :   51
