Name:			CBMix22.dat
#Vehicles:		8
Capacity:		1963
Depot:			1
#Nodes:			25
#Edges:			10
#Arcs:			48
#Required-N:	7
#Required-E:	10
#Required-A:	25
#Nb-Turns:		195

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	252.18	59.46
2	0	0	179.34	38.33
3	0	0	89.99	18.28
4	458	1	53.83	6.20
5	114	1	19.69	0.55
6	0	0	181.55	80.72
7	320	1	143.11	65.63
8	0	0	106.55	56.49
9	0	0	44.65	42.48
10	251	1	254.97	134.54
11	0	0	219.78	135.25
12	0	0	190.8	113.73
13	0	0	95.49	88.28
14	0	0	53.40	79.20
15	0	0	12.50	77.17
16	378	1	226.2	169.79
17	0	0	77.9	129.46
18	394	1	38.51	122.90
19	372	1	3.79	110.50
20	0	0	247.83	223.38
21	0	0	211.63	206.5
22	0	0	170.73	192.43
23	0	0	87.21	168.25
24	0	0	43.56	163.83
25	0	0	0.55	156.31

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
2	7	44	1	27
3	9	227	1	26
6	12	394	1	17
9	15	410	1	27
14	15	460	1	19
16	21	201	1	20
17	18	494	1	19
20	21	560	1	20
21	22	273	1	20
22	23	535	1	36

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
2	6	287	1	21
3	4	183	1	18
4	3	266	1	18
4	5	107	1	17
4	9	127	1	19
7	6	318	1	21
9	14	209	1	18
10	1	212	1	38
10	16	93	1	26
11	10	355	1	17
11	16	383	1	17
12	13	296	1	40
12	22	148	1	42
14	18	30	1	22
15	5	346	1	37
16	10	244	1	26
16	11	48	1	17
17	13	311	1	21
18	14	241	1	22
19	15	242	1	17
19	18	251	1	18
20	10	121	1	46
22	16	81	1	31
23	17	242	1	19
25	24	290	1	21
1	2	0	0	36
2	1	0	0	36
2	3	0	0	39
5	15	0	0	37
7	8	0	0	20
7	13	0	0	27
8	3	0	0	21
8	13	0	0	16
9	4	0	0	19
10	11	0	0	17
12	11	0	0	17
13	7	0	0	27
13	12	0	0	40
13	17	0	0	21
14	13	0	0	19
15	19	0	0	17
16	22	0	0	31
18	19	0	0	18
18	24	0	0	20
19	25	0	0	23
22	12	0	0	42
24	23	0	0	20
24	25	0	0	21

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	1	25	U
1	2	3	5	F
1	2	6	0	R
1	2	7	0	R
2	1	2	0	O
2	3	4	5	F
2	3	9	0	R
2	6	12	0	R
2	7	2	25	U
2	7	6	0	R
2	7	8	15	L
2	7	13	5	F
3	4	3	25	U
3	4	5	5	F
3	4	9	0	R
3	9	3	25	U
3	9	4	15	L
3	9	14	0	R
3	9	15	5	F
4	3	4	25	U
4	3	9	5	F
4	5	15	0	R
4	9	3	0	R
4	9	4	25	U
4	9	14	5	F
4	9	15	15	L
5	15	5	25	U
5	15	9	0	R
5	15	14	0	R
5	15	19	5	F
6	12	6	25	U
6	12	11	0	R
6	12	13	15	L
6	12	22	5	F
7	2	1	5	F
7	2	3	0	R
7	2	6	15	L
7	2	7	25	U
7	6	12	0	R
7	8	3	5	F
7	8	13	0	R
7	13	7	25	U
7	13	12	0	R
7	13	17	5	F
8	3	4	5	F
8	3	9	0	R
8	13	7	0	R
8	13	12	0	R
8	13	17	5	F
9	3	4	5	F
9	3	9	25	U
9	4	3	5	F
9	4	5	0	R
9	4	9	25	U
9	14	13	0	R
9	14	15	15	L
9	14	18	5	F
9	15	5	15	L
9	15	9	25	U
9	15	14	0	R
9	15	19	5	F
10	1	2	0	O
10	11	10	25	U
10	11	16	5	F
10	16	10	25	U
10	16	11	15	L
10	16	21	5	F
10	16	22	15	L
11	10	1	5	F
11	10	11	25	U
11	10	16	15	L
11	16	10	0	R
11	16	11	25	U
11	16	21	5	F
11	16	22	15	L
12	6	12	25	U
12	11	10	5	F
12	11	16	15	L
12	13	7	15	L
12	13	12	25	U
12	13	17	5	F
12	22	12	25	U
12	22	16	0	R
12	22	21	5	F
12	22	23	15	L
13	7	2	5	F
13	7	6	15	L
13	7	8	0	R
13	7	13	25	U
13	12	6	0	R
13	12	11	5	F
13	12	13	25	U
13	12	22	15	L
13	17	13	25	U
13	17	18	5	F
14	13	7	0	R
14	13	12	5	F
14	13	17	15	L
14	15	5	15	L
14	15	9	15	L
14	15	14	25	U
14	15	19	5	F
14	18	14	25	U
14	18	17	0	R
14	18	19	15	L
14	18	24	5	F
15	5	15	25	U
15	9	3	5	F
15	9	4	0	R
15	9	14	15	L
15	9	15	25	U
15	14	13	5	F
15	14	15	25	U
15	14	18	15	L
15	19	15	25	U
15	19	18	0	R
15	19	25	5	F
16	10	1	5	F
16	10	11	0	R
16	10	16	25	U
16	11	10	5	F
16	11	16	25	U
16	21	16	25	U
16	21	20	5	F
16	21	22	15	L
16	22	12	15	L
16	22	16	25	U
16	22	21	0	R
16	22	23	5	F
17	13	7	5	F
17	13	12	15	L
17	13	17	25	U
17	18	14	15	L
17	18	17	25	U
17	18	19	5	F
17	18	24	0	R
18	14	13	5	F
18	14	15	0	R
18	14	18	25	U
18	17	13	5	F
18	17	18	25	U
18	19	15	5	F
18	19	18	25	U
18	19	25	0	R
18	24	23	5	F
18	24	25	15	L
19	15	5	5	F
19	15	9	15	L
19	15	14	15	L
19	15	19	25	U
19	18	14	0	R
19	18	17	5	F
19	18	19	25	U
19	18	24	15	L
19	25	24	0	R
20	10	1	5	F
20	10	11	0	R
20	10	16	0	R
20	21	16	15	L
20	21	20	25	U
20	21	22	5	F
21	16	10	5	F
21	16	11	0	R
21	16	21	25	U
21	16	22	0	R
21	20	10	5	F
21	20	21	25	U
21	22	12	15	L
21	22	16	15	L
21	22	21	25	U
21	22	23	5	F
22	12	6	5	F
22	12	11	15	L
22	12	13	0	R
