Name:			CBMix4.dat
#Vehicles:		24
Capacity:		1474
Depot:			1
#Nodes:			53
#Edges:			75
#Arcs:			36
#Required-N:	10
#Required-E:	75
#Required-A:	13
#Nb-Turns:		697

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	412.46	496.4
2	0	0	380.54	469.81
3	0	0	343.23	438.65
4	0	0	283.22	366.52
5	0	0	215.55	292.23
6	489	1	133.99	223.87
7	0	0	96.26	190.81
8	0	0	64.87	158.1
9	0	0	0.55	105.41
10	0	0	440.24	469.5
11	0	0	409.26	443.43
12	0	0	379.73	418.78
13	0	0	315.57	345.57
14	0	0	251.5	277.54
15	0	0	73.91	117.55
16	0	0	9.80	72.75
17	277	1	470.68	439.79
18	0	0	440.10	411.31
19	0	0	406.9	387.43
20	0	0	342.34	299.73
21	0	0	304.18	264.49
22	0	0	263.85	229.42
23	0	0	226.18	196.54
24	0	0	191.78	161.44
25	407	1	150.51	126.75
26	0	0	107.88	100.36
27	0	0	84.33	77.16
28	0	0	52.29	46.23
29	344	1	489.36	410.18
30	0	0	452.31	376.16
31	0	0	427.39	350.73
32	109	1	399.19	313.85
33	129	1	367.11	280.3
34	0	0	332.75	238.34
35	269	1	300.93	209.49
36	0	0	256.2	171.23
37	0	0	218.86	142.83
38	0	0	181.84	116.41
39	340	1	146.39	78.89
40	0	0	117.53	45.84
41	0	0	81.59	20.0
42	0	0	511.3	372.41
43	0	0	479.65	345.86
44	0	0	451.34	316.28
45	439	1	385.20	239.73
46	0	0	354.70	205.80
47	0	0	318.94	176.69
48	0	0	283.83	146.71
49	0	0	253.58	119.2
50	140	1	216.68	84.36
51	0	0	180.12	59.0
52	0	0	150.85	24.15
53	0	0	118.39	0.55

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	10	215	1	19
1	11	528	1	28
2	3	260	1	21
3	4	623	1	36
3	12	306	1	21
4	5	262	1	36
5	6	321	1	37
5	14	397	1	17
6	7	528	1	20
7	25	231	1	41
9	16	101	1	16
10	11	658	1	18
10	17	580	1	21
11	18	37	1	21
11	19	559	1	27
12	13	289	1	39
12	19	121	1	20
13	20	439	1	24
14	22	638	1	21
15	16	19	1	39
16	28	342	1	25
17	18	274	1	19
17	29	624	1	17
18	19	28	1	18
19	20	138	1	41
19	31	236	1	21
20	32	543	1	27
20	33	378	1	14
21	34	224	1	19
22	23	389	1	19
22	36	591	1	25
23	24	349	1	19
23	36	683	1	21
24	37	302	1	15
24	38	331	1	22
25	38	553	1	15
26	27	70	1	14
26	39	522	1	20
27	28	372	1	20
27	40	414	1	25
28	41	331	1	19
29	30	551	1	22
29	42	168	1	22
30	31	313	1	15
30	43	336	1	19
31	44	433	1	21
32	33	593	1	19
32	44	435	1	25
33	34	240	1	21
33	45	401	1	21
34	35	278	1	17
34	46	332	1	19
35	36	110	1	23
36	37	695	1	18
36	48	125	1	17
36	49	643	1	26
37	38	40	1	18
37	49	297	1	20
38	39	464	1	21
38	50	163	1	24
38	51	131	1	27
39	40	352	1	19
39	51	400	1	18
40	41	650	1	20
40	52	261	1	20
40	53	224	1	25
41	53	387	1	20
42	43	337	1	19
43	44	303	1	18
44	45	50	1	40
46	47	97	1	19
48	49	229	1	17
50	51	212	1	19
51	52	704	1	20
52	53	43	1	18

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
7	8	346	1	19
9	8	244	1	36
11	2	241	1	18
12	11	315	1	17
20	21	36	1	20
21	22	41	1	20
