Name:			p02
#Vehicles:		22
Capacity:		300
Depot:			1
#Nodes:			80
#Edges:			80
#Arcs:			200
#Required-N:	0
#Required-E:	80
#Required-A:	140
#Nb-Turns:		1760

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	136.9	74.62
2	0	0	19.25	57.59
3	0	0	109.28	50.96
4	0	0	27.47	8.27
5	0	0	73.56	78.24
6	0	0	14.33	71.38
7	0	0	94.40	96.21
8	0	0	146.72	87.21
9	0	0	89.44	77.92
10	0	0	115.99	43.71
11	0	0	48.4	53.15
12	0	0	73.24	159.61
13	0	0	0.55	78.78
14	0	0	161.63	137.0
15	0	0	83.1	62.2
16	0	0	72.39	13.85
17	0	0	60.72	91.42
18	0	0	87.6	11.23
19	0	0	129.68	49.53
20	0	0	66.11	85.18
21	0	0	18.14	15.93
22	0	0	60.60	7.25
23	0	0	139.91	0.55
24	0	0	116.2	125.71
25	0	0	38.48	94.64
26	0	0	86.15	108.72
27	0	0	47.52	129.58
28	0	0	50.69	70.32
29	0	0	58.43	67.58
30	0	0	65.88	123.20
31	0	0	122.10	98.76
32	0	0	115.14	67.0
33	0	0	46.36	104.44
34	0	0	26.80	74.52
35	0	0	34.78	76.82
36	0	0	127.89	92.17
37	0	0	71.56	25.64
38	0	0	102.23	47.63
39	0	0	110.97	83.3
40	0	0	119.70	24.82
41	0	0	100.54	80.27
42	0	0	46.57	59.72
43	0	0	72.44	61.10
44	0	0	28.27	26.49
45	0	0	97.46	27.49
46	0	0	94.81	50.62
47	0	0	103.82	32.19
48	0	0	90.4	64.27
49	0	0	24.0	42.82
50	0	0	91.87	134.75
51	0	0	29.16	126.20
52	0	0	86.51	138.66
53	0	0	8.20	4.66
54	0	0	38.69	66.60
55	0	0	82.41	45.56
56	0	0	72.26	131.88
57	0	0	6.56	69.31
58	0	0	56.67	122.82
59	0	0	90.89	115.84
60	0	0	157.38	76.35
61	0	0	55.45	19.1
62	0	0	59.76	37.19
63	0	0	107.72	106.19
64	0	0	26.15	97.10
65	0	0	59.11	35.58
66	0	0	113.67	4.46
67	0	0	86.43	86.24
68	0	0	142.43	116.14
69	0	0	87.94	55.34
70	0	0	96.13	120.90
71	0	0	51.46	84.43
72	0	0	14.76	106.66
73	0	0	40.30	87.48
74	0	0	58.95	45.47
75	0	0	156.31	84.38
76	0	0	59.57	101.56
77	0	0	50.43	127.50
78	0	0	110.7	23.33
79	0	0	20.95	82.59
80	0	0	76.43	85.71

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
36	38	7	1	56
42	13	24	1	53
16	30	29	1	84
78	75	32	1	86
38	73	30	1	79
76	73	20	1	23
9	80	5	1	20
74	39	27	1	51
6	73	5	1	27
1	5	36	1	48
19	10	29	1	15
16	45	44	1	39
28	42	29	1	12
37	9	42	1	52
79	42	9	1	54
80	70	38	1	82
75	62	11	1	91
16	48	26	1	47
25	34	26	1	19
80	72	16	1	70
24	52	38	1	31
70	20	25	1	87
64	77	5	1	36
22	16	23	1	13
42	73	50	1	30
38	8	11	1	69
58	7	24	1	66
38	9	47	1	29
1	66	35	1	78
34	55	7	1	52
17	38	45	1	52
15	12	31	1	74
54	2	20	1	20
8	63	23	1	36
5	6	12	1	64
74	44	46	1	30
8	70	32	1	89
57	6	6	1	8
6	29	22	1	36
69	48	33	1	10
36	41	31	1	34
38	60	40	1	85
3	40	20	1	62
49	34	9	1	47
68	5	32	1	67
57	35	18	1	40
43	20	43	1	47
33	25	38	1	12
80	1	39	1	80
14	70	18	1	78
1	26	44	1	43
20	33	26	1	58
48	39	32	1	24
15	44	44	1	60
78	47	39	1	11
56	47	25	1	70
46	10	50	1	33
15	77	12	1	62
54	13	21	1	46
27	77	28	1	4
22	54	15	1	51
34	8	9	1	78
47	37	8	1	37
67	19	30	1	61
65	62	22	1	2
65	29	9	1	51
9	31	19	1	44
37	21	49	1	46
18	45	11	1	22
75	46	31	1	59
77	79	25	1	55
26	73	31	1	36
56	77	20	1	22
16	69	34	1	46
