Name:			CBMix17.dat
#Vehicles:		13
Capacity:		1542
Depot:			15
#Nodes:			42
#Edges:			16
#Arcs:			102
#Required-N:	16
#Required-E:	16
#Required-A:	31
#Nb-Turns:		440

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	446	1	11.68	254.87
2	0	0	6.35	207.25
3	387	1	1.2	156.10
4	198	1	0.55	106.24
5	0	0	2.87	61.14
6	0	0	2.23	14.32
7	86	1	57.57	256.23
8	210	1	56.70	209.48
9	0	0	53.45	158.70
10	0	0	45.32	104.77
11	219	1	46.79	55.7
12	170	1	46.97	8.53
13	0	0	106.93	256.64
14	394	1	107.14	206.62
15	0	0	107.28	156.36
16	0	0	97.14	104.76
17	0	0	97.8	53.40
18	61	1	102.38	6.7
19	0	0	159.16	255.77
20	0	0	162.28	205.99
21	306	1	156.1	154.18
22	111	1	159.89	103.30
23	0	0	151.55	52.25
24	0	0	155.63	4.30
25	86	1	212.51	251.86
26	0	0	206.97	201.16
27	0	0	209.8	156.83
28	0	0	210.95	104.99
29	0	0	205.11	52.43
30	0	0	198.93	1.77
31	449	1	258.85	250.75
32	468	1	260.51	203.84
33	0	0	257.46	154.23
34	0	0	258.10	100.72
35	0	0	261.63	53.52
36	0	0	251.95	0.55
37	0	0	304.34	248.44
38	0	0	302.33	201.90
39	0	0	306.71	150.88
40	314	1	309.8	101.40
41	324	1	306.93	51.37
42	0	0	299.60	4.83

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	334	1	39
3	4	595	1	38
3	9	315	1	41
4	10	275	1	35
10	16	391	1	39
11	12	108	1	37
17	18	528	1	37
18	24	276	1	39
19	25	356	1	40
21	27	160	1	37
23	29	83	1	39
31	32	158	1	37
32	33	247	1	38
35	36	296	1	43
39	40	221	1	38
40	41	75	1	39

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	7	215	1	37
5	6	212	1	38
6	5	48	1	38
10	9	30	1	41
10	11	217	1	38
11	5	394	1	34
12	18	295	1	42
13	19	393	1	39
14	13	363	1	39
16	17	155	1	38
19	20	242	1	39
21	20	372	1	39
22	16	377	1	46
22	23	128	1	38
22	28	346	1	37
23	22	196	1	38
24	30	156	1	32
27	26	189	1	32
28	34	64	1	35
31	25	333	1	36
32	26	49	1	39
33	39	398	1	38
34	33	270	1	40
35	29	46	1	43
35	41	314	1	36
36	30	256	1	40
38	37	85	1	38
38	39	293	1	40
39	33	245	1	38
39	38	132	1	40
41	42	278	1	38
2	3	0	0	40
2	8	0	0	39
3	2	0	0	40
4	5	0	0	35
5	4	0	0	35
5	11	0	0	34
6	12	0	0	36
7	1	0	0	37
7	8	0	0	37
7	13	0	0	38
8	2	0	0	39
8	7	0	0	37
8	9	0	0	39
9	8	0	0	39
9	10	0	0	41
9	15	0	0	39
11	10	0	0	38
11	17	0	0	37
12	6	0	0	36
13	14	0	0	39
14	8	0	0	37
14	15	0	0	37
14	20	0	0	39
15	14	0	0	37
15	16	0	0	38
15	21	0	0	34
16	15	0	0	38
16	22	0	0	46
17	16	0	0	38
17	23	0	0	39
18	12	0	0	42
19	13	0	0	39
20	14	0	0	39
20	19	0	0	39
20	21	0	0	39
21	15	0	0	34
21	22	0	0	37
22	21	0	0	37
23	17	0	0	39
24	23	0	0	37
25	26	0	0	39
25	31	0	0	36
26	20	0	0	32
26	25	0	0	39
26	27	0	0	32
26	32	0	0	39
27	28	0	0	37
27	33	0	0	35
28	22	0	0	37
28	27	0	0	37
28	29	0	0	39
29	28	0	0	39
29	30	0	0	40
30	24	0	0	32
30	29	0	0	40
30	36	0	0	40
31	37	0	0	37
32	38	0	0	32
33	27	0	0	35
33	34	0	0	40
34	28	0	0	35
34	35	0	0	36
34	40	0	0	40
35	34	0	0	36
36	42	0	0	38
37	31	0	0	37
37	38	0	0	38
38	32	0	0	32
40	34	0	0	40
41	35	0	0	36
42	36	0	0	38

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	1	40	U
1	2	3	8	F
1	2	8	24	L
1	7	1	40	U
1	7	8	0	R
1	7	13	8	F
2	1	2	40	U
2	1	7	8	F
2	3	2	40	U
2	3	4	8	F
2	3	9	24	L
2	8	2	40	U
2	8	7	8	F
2	8	9	0	R
3	2	1	8	F
3	2	3	40	U
3	2	8	0	R
3	4	3	40	U
3	4	5	8	F
3	4	10	24	L
3	9	3	40	U
3	9	8	24	L
3	9	10	0	R
3	9	15	8	F
4	3	2	8	F
4	3	4	40	U
4	3	9	0	R
4	5	4	40	U
4	5	6	8	F
4	5	11	24	L
4	10	4	40	U
4	10	9	24	L
4	10	11	0	R
4	10	16	8	F
5	4	3	8	F
5	4	5	40	U
5	4	10	0	R
5	6	5	40	U
5	6	12	8	F
5	11	5	40	U
5	11	10	24	L
5	11	12	0	R
5	11	17	8	F
6	5	4	8	F
6	5	6	40	U
6	5	11	0	R
6	12	6	40	U
6	12	11	24	L
6	12	18	8	F
7	1	2	8	F
7	1	7	40	U
7	8	2	0	R
7	8	7	40	U
7	8	9	8	F
7	13	14	0	R
7	13	19	8	F
8	2	1	0	R
8	2	3	8	F
8	2	8	40	U
8	7	1	24	L
8	7	8	40	U
8	7	13	8	F
8	9	3	0	R
8	9	8	40	U
8	9	10	8	F
8	9	15	24	L
9	3	2	0	R
9	3	4	8	F
9	3	9	40	U
9	8	2	24	L
9	8	7	8	F
9	8	9	40	U
9	10	4	0	R
9	10	9	40	U
9	10	11	8	F
9	10	16	24	L
9	15	14	0	O
9	15	16	0	O
9	15	21	0	O
10	4	3	8	F
10	4	5	24	L
10	4	10	40	U
10	9	3	24	L
10	9	8	8	F
10	9	10	40	U
10	9	15	0	R
10	11	5	0	R
10	11	10	40	U
10	11	12	8	F
10	11	17	24	L
10	16	10	40	U
10	16	15	24	L
10	16	17	0	R
10	16	22	8	F
11	5	4	8	F
11	5	6	24	L
11	5	11	40	U
11	10	4	24	L
11	10	9	8	F
11	10	11	40	U
11	10	16	0	R
11	12	6	0	R
11	12	11	40	U
11	12	18	8	F
11	17	16	24	L
11	17	18	0	R
11	17	23	8	F
12	6	5	8	F
12	6	12	40	U
12	11	5	24	L
12	11	10	8	F
12	11	12	40	U
12	11	17	0	R
12	18	12	40	U
12	18	17	24	L
12	18	24	8	F
13	14	8	0	R
13	14	13	40	U
13	14	15	8	F
13	14	20	24	L
13	19	13	40	U
13	19	20	0	R
13	19	25	8	F
14	8	2	8	F
14	8	7	0	R
14	8	9	24	L
14	13	14	40	U
14	13	19	8	F
14	15	14	0	O
14	15	16	0	O
14	15	21	0	O
14	20	14	40	U
14	20	19	8	F
14	20	21	0	R
15	14	8	24	L
15	14	13	8	F
15	14	15	40	U
15	14	20	0	R
15	16	10	0	R
15	16	15	40	U
15	16	17	8	F
15	16	22	24	L
15	21	15	40	U
15	21	20	24	L
15	21	22	0	R
15	21	27	8	F
16	10	4	8	F
16	10	9	0	R
16	10	11	24	L
16	10	16	40	U
16	15	14	0	O
16	15	16	0	O
16	15	21	0	O
16	17	16	40	U
16	17	18	8	F
16	17	23	24	L
16	22	16	40	U
16	22	21	24	L
16	22	23	0	R
16	22	28	8	F
17	16	10	24	L
