Name:			BHW1.dat
#Vehicles:		8
Capacity:		5
Depot:			1
#Nodes:			12
#Edges:			11
#Arcs:			22
#Required-N:	7
#Required-E:	11
#Required-A:	11
#Nb-Turns:		166

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	44.58	34.45
2	1	1	43.95	96.94
3	1	1	0.55	12.99
4	1	1	1.42	103.81
5	0	0	22.61	2.77
6	0	0	60.1	3.68
7	1	1	80.61	0.55
8	0	0	115.3	25.52
9	0	0	53.24	97.89
10	1	1	122.52	37.21
11	1	1	108.37	73.80
12	1	1	53.75	16.87

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
2	3	1	1	18
2	4	1	1	9
2	9	1	1	2
5	6	1	1	7
5	11	1	1	20
5	12	1	1	11
7	8	1	1	8
7	12	1	1	18
8	11	1	1	10
9	10	1	1	16
10	11	1	1	12

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	1	1	13
1	4	1	1	17
1	7	1	1	19
1	10	1	1	19
1	12	1	1	4
3	4	1	1	20
5	3	1	1	5
7	6	1	1	4
12	6	1	1	3
8	10	1	1	3
9	11	1	1	14
2	1	0	0	13
4	1	0	0	17
7	1	0	0	19
10	1	0	0	19
12	1	0	0	4
4	3	0	0	20
3	5	0	0	5
6	7	0	0	4
6	12	0	0	3
10	8	0	0	3
11	9	0	0	14

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	1	15	U
1	2	3	9	L
1	2	4	3	F
1	2	9	0	R
1	4	1	15	U
1	4	2	3	F
1	4	3	9	L
1	7	1	15	U
1	7	6	0	R
1	7	8	3	F
1	7	12	0	R
1	10	1	15	U
1	10	8	0	R
1	10	9	9	L
1	10	11	3	F
1	12	1	15	U
1	12	5	0	R
1	12	6	3	F
1	12	7	9	L
2	1	2	0	O
2	1	4	0	O
2	1	7	0	O
2	1	10	0	O
2	1	12	0	O
2	3	2	15	U
2	3	4	0	R
2	3	5	3	F
2	4	1	9	L
2	4	2	15	U
2	4	3	3	F
2	9	2	15	U
2	9	10	0	R
2	9	11	3	F
3	2	1	0	R
3	2	3	15	U
3	2	4	9	L
3	2	9	3	F
3	4	1	0	R
3	4	2	3	F
3	4	3	15	U
3	5	3	15	U
3	5	6	3	F
3	5	11	9	L
3	5	12	9	L
4	1	2	0	O
4	1	4	0	O
4	1	7	0	O
4	1	10	0	O
4	1	12	0	O
4	2	1	0	R
4	2	3	0	R
4	2	4	15	U
4	2	9	3	F
4	3	2	9	L
4	3	4	15	U
4	3	5	3	F
5	3	2	0	R
5	3	4	3	F
5	3	5	15	U
5	6	5	15	U
5	6	7	3	F
5	6	12	9	L
5	11	5	15	U
5	11	8	0	R
5	11	9	9	L
5	11	10	3	F
5	12	1	9	L
5	12	5	15	U
5	12	6	0	R
5	12	7	3	F
6	5	3	3	F
6	5	6	15	U
6	5	11	0	R
6	5	12	0	R
6	7	1	9	L
6	7	6	15	U
6	7	8	3	F
6	7	12	9	L
6	12	1	3	F
6	12	5	9	L
6	12	6	15	U
6	12	7	0	R
7	1	2	0	O
7	1	4	0	O
7	1	7	0	O
7	1	10	0	O
7	1	12	0	O
7	6	5	3	F
7	6	7	15	U
7	6	12	0	R
7	8	7	15	U
7	8	10	3	F
7	8	11	9	L
7	12	1	3	F
7	12	5	9	L
7	12	6	9	L
7	12	7	15	U
8	7	1	0	R
8	7	6	3	F
8	7	8	15	U
8	7	12	0	R
8	10	1	9	L
8	10	8	15	U
8	10	9	9	L
8	10	11	3	F
8	11	5	9	L
8	11	8	15	U
8	11	9	3	F
8	11	10	0	R
9	2	1	9	L
9	2	3	9	L
9	2	4	3	F
9	2	9	15	U
9	10	1	0	R
9	10	8	3	F
9	10	9	15	U
9	10	11	9	L
9	11	5	0	R
9	11	8	0	R
9	11	9	15	U
9	11	10	3	F
10	1	2	0	O
10	1	4	0	O
10	1	7	0	O
10	1	10	0	O
10	1	12	0	O
10	8	7	3	F
10	8	10	15	U
10	8	11	0	R
10	9	2	3	F
10	9	10	15	U
10	9	11	0	R
10	11	5	9	L
10	11	8	9	L
10	11	9	3	F
10	11	10	15	U
11	5	3	3	F
11	5	6	9	L
11	5	11	15	U
11	5	12	9	L
11	8	7	3	F
11	8	10	9	L
11	8	11	15	U
11	9	2	3	F
11	9	10	9	L
11	9	11	15	U
11	10	1	0	R
11	10	8	3	F
11	10	9	0	R
11	10	11	15	U
12	1	2	0	O
12	1	4	0	O
12	1	7	0	O
12	1	10	0	O
12	1	12	0	O
12	5	3	3	F
12	5	6	9	L
12	5	11	0	R
12	5	12	15	U
12	6	5	0	R
12	6	7	3	F
12	6	12	15	U
12	7	1	9	L
12	7	6	0	R
12	7	8	3	F
12	7	12	15	U
