Name:			CBMix9.dat
#Vehicles:		14
Capacity:		1542
Depot:			1
#Nodes:			29
#Edges:			39
#Arcs:			8
#Required-N:	6
#Required-E:	39
#Required-A:	5
#Nb-Turns:		263

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	0.55	82.42
2	0	0	15.95	139.42
3	458	1	17.61	202.38
4	0	0	15.24	229.96
5	0	0	23.22	256.33
6	0	0	65.68	60.26
7	0	0	73.16	124.25
8	0	0	79.41	184.83
9	0	0	75.31	214.22
10	0	0	78.37	246.24
11	74	1	123.52	36.65
12	0	0	137.95	95.39
13	0	0	138.86	163.56
14	190	1	133.0	194.83
15	417	1	146.42	223.6
16	0	0	165.68	86.93
17	0	0	169.58	150.19
18	0	0	188.6	15.25
19	0	0	200.7	74.90
20	0	0	212.10	107.30
21	0	0	199.25	139.23
22	186	1	213.67	199.98
23	0	0	211.81	3.17
24	80	1	236.59	55.95
25	0	0	250.46	0.55
26	0	0	260.62	63.4
27	0	0	264.30	86.27
28	0	0	264.5	121.11
29	0	0	265.43	180.99

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	634	1	39
1	6	531	1	44
2	3	449	1	40
2	7	334	1	36
3	4	177	1	17
3	8	203	1	38
4	5	450	1	17
4	9	721	1	40
5	10	148	1	35
6	7	302	1	40
6	11	392	1	37
7	8	310	1	37
8	9	48	1	18
9	10	441	1	20
9	14	237	1	39
10	15	154	1	42
11	18	322	1	39
12	13	266	1	40
12	16	173	1	17
13	14	324	1	19
13	17	452	1	19
14	15	411	1	19
15	22	329	1	41
16	17	480	1	39
16	19	396	1	21
18	19	480	1	36
18	23	669	1	16
19	20	535	1	20
19	24	216	1	24
20	21	689	1	20
20	27	300	1	34
21	28	226	1	39
22	29	683	1	34
23	24	108	1	38
23	25	480	1	24
24	26	526	1	15
26	27	396	1	14
27	28	440	1	21
28	29	360	1	38

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
8	13	236	1	35
11	12	162	1	37
12	7	217	1	41
21	17	240	1	18
26	25	41	1	39
13	7	0	0	50
17	21	0	0	18
22	21	0	0	38

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	1	35	U
1	2	3	7	F
1	2	7	0	R
1	6	1	35	U
1	6	7	21	L
1	6	11	7	F
2	1	2	0	O
2	1	6	0	O
2	3	2	35	U
2	3	4	7	F
2	3	8	0	R
2	7	2	35	U
2	7	6	7	F
2	7	8	21	L
3	2	1	7	F
3	2	3	35	U
3	2	7	21	L
3	4	3	35	U
3	4	5	7	F
3	4	9	0	R
3	8	3	35	U
3	8	7	0	R
3	8	9	21	L
3	8	13	7	F
4	3	2	7	F
4	3	4	35	U
4	3	8	21	L
4	5	4	35	U
4	5	10	7	F
4	9	4	35	U
4	9	8	0	R
4	9	10	21	L
4	9	14	7	F
5	4	3	7	F
5	4	5	35	U
5	4	9	21	L
5	10	5	35	U
5	10	9	0	R
5	10	15	7	F
6	1	2	0	O
6	1	6	0	O
6	7	2	21	L
6	7	6	35	U
6	7	8	7	F
6	11	6	35	U
6	11	12	21	L
6	11	18	7	F
7	2	1	21	L
7	2	3	7	F
7	2	7	35	U
7	6	1	0	R
7	6	7	35	U
7	6	11	7	F
7	8	3	21	L
7	8	7	35	U
7	8	9	7	F
7	8	13	0	R
8	3	2	21	L
8	3	4	7	F
8	3	8	35	U
8	7	2	0	R
8	7	6	7	F
8	7	8	35	U
8	9	4	21	L
8	9	8	35	U
8	9	10	7	F
8	9	14	0	R
8	13	7	0	R
8	13	12	0	R
8	13	14	21	L
8	13	17	7	F
9	4	3	21	L
9	4	5	7	F
9	4	9	35	U
9	8	3	0	R
9	8	7	7	F
9	8	9	35	U
9	8	13	21	L
9	10	5	7	F
9	10	9	35	U
9	10	15	0	R
9	14	9	35	U
9	14	13	7	F
9	14	15	21	L
10	5	4	7	F
10	5	10	35	U
10	9	4	0	R
10	9	8	7	F
10	9	10	35	U
10	9	14	21	L
10	15	10	35	U
10	15	14	0	R
10	15	22	7	F
11	6	1	7	F
11	6	7	0	R
11	6	11	35	U
11	12	7	21	L
11	12	13	7	F
11	12	16	0	R
11	18	11	35	U
11	18	19	21	L
11	18	23	7	F
12	7	2	7	F
12	7	6	21	L
12	7	8	0	R
12	13	7	21	L
12	13	12	35	U
12	13	14	7	F
12	13	17	0	R
12	16	12	35	U
12	16	17	21	L
12	16	19	7	F
13	7	2	7	F
13	7	6	21	L
13	7	8	0	R
13	12	7	0	R
13	12	13	35	U
13	12	16	7	F
13	14	9	21	L
13	14	13	35	U
13	14	15	7	F
13	17	13	35	U
13	17	16	0	R
13	17	21	7	F
14	9	4	7	F
14	9	8	21	L
14	9	10	0	R
14	9	14	35	U
14	13	7	0	R
14	13	12	7	F
14	13	14	35	U
14	13	17	21	L
14	15	10	21	L
14	15	14	35	U
14	15	22	7	F
15	10	5	7	F
15	10	9	21	L
15	10	15	35	U
