Name:			CBMix23.dat
#Vehicles:		6
Capacity:		1437
Depot:			7
#Nodes:			11
#Edges:			2
#Arcs:			25
#Required-N:	3
#Required-E:	2
#Required-A:	15
#Nb-Turns:		83

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	4.92	4.82
2	0	0	43.89	5.56
3	302	1	90.28	5.62
4	397	1	171.26	0.55
5	0	0	0.55	53.59
6	0	0	42.92	48.23
7	0	0	83.95	41.66
8	0	0	8.8	88.91
9	0	0	46.86	85.83
10	156	1	91.71	77.15
11	0	0	169.4	75.42

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	5	287	1	25
5	6	131	1	20

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	6	283	1	29
2	1	321	1	19
2	3	363	1	22
2	6	12	1	20
4	11	274	1	39
5	8	130	1	18
6	2	227	1	20
6	7	115	1	20
6	9	26	1	18
7	6	215	1	20
8	6	320	1	27
9	10	244	1	22
10	6	303	1	27
10	7	351	1	18
11	4	139	1	39
1	2	0	0	19
3	4	0	0	38
4	3	0	0	38
6	3	0	0	32
7	3	0	0	18
7	10	0	0	18
8	9	0	0	19
9	8	0	0	19
10	9	0	0	22
11	10	0	0	36

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	1	25	U
1	2	3	5	F
1	2	6	15	L
1	5	1	25	U
1	5	6	0	R
1	5	8	5	F
1	6	2	0	R
1	6	3	0	R
1	6	5	15	L
1	6	7	0	R
1	6	9	5	F
2	1	2	25	U
2	1	5	5	F
2	1	6	0	R
2	3	4	0	R
2	6	2	25	U
2	6	3	0	R
2	6	5	15	L
2	6	7	0	R
2	6	9	5	F
3	4	3	25	U
3	4	11	5	F
4	3	4	25	U
4	11	4	25	U
4	11	10	5	F
5	1	2	5	F
5	1	5	25	U
5	1	6	15	L
5	6	2	0	R
5	6	3	0	R
5	6	5	25	U
5	6	7	5	F
5	6	9	15	L
5	8	6	0	R
5	8	9	5	F
6	2	1	0	R
6	2	3	5	F
6	2	6	25	U
6	3	4	0	R
6	5	1	15	L
6	5	6	25	U
6	5	8	5	F
6	7	3	0	O
6	7	6	0	O
6	7	10	0	O
6	9	8	5	F
6	9	10	0	R
7	3	4	0	R
7	6	2	15	L
7	6	3	15	L
7	6	5	5	F
7	6	7	25	U
7	6	9	0	R
7	10	6	15	L
7	10	7	25	U
7	10	9	5	F
8	6	2	0	R
8	6	3	5	F
8	6	5	0	R
8	6	7	15	L
8	6	9	15	L
8	9	8	25	U
8	9	10	5	F
9	8	6	5	F
9	8	9	25	U
9	10	6	0	R
9	10	7	5	F
9	10	9	25	U
10	6	2	15	L
10	6	3	15	L
10	6	5	5	F
10	6	7	15	L
10	6	9	0	R
10	7	3	0	O
10	7	6	0	O
10	7	10	0	O
10	9	8	5	F
10	9	10	25	U
11	4	3	5	F
11	4	11	25	U
11	10	6	15	L
11	10	7	15	L
11	10	9	5	F
