Name:			CBMix16.dat
#Vehicles:		27
Capacity:		1649
Depot:			38
#Nodes:			71
#Edges:			0
#Arcs:			138
#Required-N:	36
#Required-E:	0
#Required-A:	133
#Nb-Turns:		265

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	494	1	64.82	659.80
2	190	1	95.38	630.25
3	0	0	131.79	594.73
4	0	0	215.71	527.89
5	318	1	249.48	497.24
6	239	1	284.49	461.98
7	470	1	376.36	375.22
8	277	1	413.91	339.14
9	0	0	444.73	297.68
10	0	0	494.86	261.48
11	245	1	532.68	231.32
12	0	0	566.84	204.17
13	0	0	602.44	169.62
14	63	1	637.31	139.11
15	433	1	667.99	107.25
16	0	0	31.54	640.3
17	0	0	61.58	611.73
18	71	1	86.37	579.35
19	377	1	206.25	491.7
20	0	0	230.19	458.71
21	59	1	269.64	430.80
22	0	0	304.98	397.78
23	0	0	336.92	379.30
24	235	1	380.51	318.82
25	0	0	440.33	248.16
26	0	0	481.7	218.79
27	90	1	509.35	199.62
28	235	1	544.29	168.6
29	0	0	579.0	138.14
30	377	1	618.61	104.37
31	0	0	639.87	78.5
32	0	0	15.18	596.41
33	344	1	52.7	576.24
34	0	0	92.34	542.52
35	0	0	168.25	469.75
36	0	0	211.15	427.74
37	229	1	244.39	395.55
38	0	0	280.62	366.60
39	334	1	324.96	335.73
40	354	1	360.58	287.62
41	363	1	398.55	247.34
42	276	1	436.46	211.99
43	0	0	477.23	173.5
44	0	0	514.80	139.93
45	367	1	551.93	101.88
46	309	1	586.68	77.89
47	105	1	617.77	46.25
48	0	0	95.29	503.31
49	438	1	156.72	432.91
50	0	0	188.98	393.5
51	232	1	224.92	364.41
52	436	1	262.4	326.16
53	374	1	295.74	298.60
54	447	1	328.33	269.99
55	0	0	364.69	236.43
56	0	0	407.74	186.68
57	0	0	532.81	61.11
58	296	1	594.61	11.56
59	0	0	0.55	528.12
60	0	0	70.81	468.23
61	0	0	140.79	397.47
62	457	1	177.14	365.99
63	114	1	209.82	329.23
64	0	0	243.40	298.82
65	0	0	281.81	265.31
66	432	1	313.25	235.65
67	0	0	350.43	190.87
68	463	1	378.22	161.17
69	0	0	413.61	130.87
70	0	0	496.40	63.63
71	390	1	564.22	0.55

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	201	1	19
2	3	168	1	21
2	17	298	1	18
3	4	154	1	38
3	18	113	1	22
4	5	37	1	17
5	6	124	1	18
6	7	251	1	40
6	20	44	1	29
6	21	221	1	16
8	9	111	1	19
9	10	323	1	22
10	11	81	1	18
11	12	62	1	17
12	13	164	1	20
12	28	64	1	21
13	14	317	1	20
14	15	269	1	20
14	30	240	1	19
15	31	207	1	20
16	1	34	1	19
16	32	319	1	24
17	16	128	1	20
18	17	169	1	19
19	4	102	1	20
19	35	205	1	22
20	5	276	1	21
20	19	21	1	19
20	35	240	1	27
21	20	323	1	20
21	37	65	1	21
22	21	317	1	20
22	23	375	1	18
23	7	289	1	19
23	39	102	1	20
24	8	285	1	21
24	9	323	1	28
24	39	332	1	25
25	9	376	1	21
25	41	76	1	17
26	10	312	1	21
26	25	82	1	20
26	42	287	1	21
27	11	333	1	18
27	26	208	1	14
27	43	356	1	20
28	27	90	1	19
29	13	21	1	18
29	28	372	1	19
30	29	230	1	22
31	30	398	1	15
32	33	315	1	19
32	59	252	1	36
33	34	168	1	22
34	18	198	1	17
34	48	143	1	19
35	34	134	1	38
36	20	236	1	18
36	35	313	1	23
36	37	370	1	18
37	38	213	1	18
38	52	58	1	23
39	22	48	1	24
39	23	61	1	20
39	38	55	1	20
39	52	325	1	28
40	24	296	1	19
40	39	78	1	20
41	40	75	1	19
41	54	18	1	28
41	55	248	1	16
41	56	241	1	27
42	41	379	1	18
42	43	199	1	20
43	69	337	1	42
44	28	126	1	19
44	45	328	1	21
45	29	255	1	21
45	44	226	1	21
45	46	326	1	18
45	57	40	1	20
46	30	389	1	20
46	47	173	1	20
47	31	172	1	19
47	58	100	1	21
48	34	302	1	19
48	49	364	1	38
49	35	63	1	18
49	50	131	1	20
50	36	311	1	20
50	37	101	1	28
50	51	189	1	18
51	37	217	1	17
51	63	176	1	21
52	51	380	1	20
52	53	352	1	17
53	39	387	1	21
53	52	334	1	17
53	54	151	1	17
54	40	351	1	17
54	41	252	1	28
54	55	321	1	23
54	65	140	1	23
54	66	190	1	16
55	67	38	1	23
56	42	236	1	19
57	45	319	1	20
57	70	347	1	16
58	57	351	1	38
59	60	97	1	40
60	48	88	1	21
61	49	226	1	19
61	50	298	1	27
61	60	363	1	39
61	62	229	1	19
62	50	326	1	13
62	61	76	1	19
63	51	227	1	21
63	52	267	1	24
63	62	233	1	19
63	64	191	1	18
64	65	153	1	20
65	53	242	1	16
65	54	259	1	23
66	65	29	1	17
67	66	255	1	22
67	68	95	1	16
68	56	317	1	19
69	56	132	1	28
69	68	237	1	18
70	69	371	1	38
70	71	269	1	38
71	58	102	1	15
7	8	0	0	19
22	6	0	0	30
33	17	0	0	17
43	44	0	0	19
64	52	0	0	15

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	3	5	F
1	2	17	0	R
2	3	4	5	F
2	3	18	0	R
2	17	16	0	R
3	4	5	0	R
3	18	17	0	R
4	5	6	0	R
5	6	7	5	F
5	6	20	0	R
5	6	21	0	R
6	7	8	0	R
6	20	5	0	R
6	20	19	0	R
6	20	35	5	F
6	21	20	0	R
6	21	37	5	F
7	8	9	0	R
8	9	10	0	R
9	10	11	0	R
10	11	12	0	R
11	12	13	5	F
11	12	28	0	R
12	13	14	0	R
12	28	27	0	R
13	14	15	5	F
13	14	30	0	R
14	15	31	0	R
14	30	29	0	R
15	31	30	0	R
16	1	2	0	R
16	32	33	15	L
16	32	59	5	F
17	16	1	5	F
17	16	32	15	L
18	17	16	0	R
19	4	5	0	R
19	35	34	0	R
20	5	6	0	R
20	19	4	5	F
20	19	35	15	L
20	35	34	0	R
21	20	5	0	R
21	20	19	5	F
21	20	35	15	L
21	37	38	0	R
22	6	7	0	R
22	6	20	5	F
22	6	21	15	L
22	21	20	5	F
22	21	37	15	L
22	23	7	5	F
22	23	39	0	R
23	7	8	0	R
23	39	22	0	R
23	39	23	25	U
23	39	38	0	R
23	39	52	5	F
24	8	9	0	R
24	9	10	0	R
24	39	22	0	R
24	39	23	0	R
24	39	38	5	F
24	39	52	15	L
25	9	10	0	R
25	41	40	0	R
25	41	54	0	R
25	41	55	5	F
25	41	56	15	L
26	10	11	0	R
26	25	9	0	R
26	25	41	5	F
26	42	41	5	F
26	42	43	15	L
27	11	12	0	R
27	26	10	0	R
27	26	25	5	F
27	26	42	15	L
27	43	44	15	L
27	43	69	5	F
28	27	11	0	R
28	27	26	5	F
28	27	43	15	L
29	13	14	0	R
29	28	27	0	R
30	29	13	0	R
30	29	28	5	F
31	30	29	0	R
32	33	17	15	L
32	33	34	5	F
32	59	60	0	R
33	17	16	0	R
33	34	18	15	L
33	34	48	5	F
34	18	17	0	R
34	48	34	25	U
34	48	49	5	F
35	34	18	5	F
35	34	48	15	L
36	20	5	5	F
36	20	19	15	L
36	20	35	15	L
36	35	34	0	R
36	37	38	0	R
37	38	52	0	O
38	52	51	0	R
38	52	53	5	F
39	22	6	5	F
39	22	21	15	L
39	22	23	0	R
39	23	7	5	F
39	23	39	25	U
39	38	52	0	O
39	52	51	5	F
39	52	53	15	L
40	24	8	5	F
40	24	9	0	R
40	24	39	15	L
40	39	22	0	R
40	39	23	0	R
40	39	38	5	F
40	39	52	15	L
41	40	24	0	R
41	40	39	5	F
41	54	40	0	R
41	54	41	25	U
41	54	55	15	L
41	54	65	5	F
