Name:			CBMix1.dat
#Vehicles:		9
Capacity:		1802
Depot:			1
#Nodes:			21
#Edges:			0
#Arcs:			66
#Required-N:	11
#Required-E:	0
#Required-A:	37
#Nb-Turns:		218

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	9.91	0.55
2	355	1	15.4	56.55
3	0	0	6.33	120.26
4	346	1	0.55	147.41
5	458	1	9.85	171.80
6	0	0	67.31	6.69
7	0	0	69.88	62.41
8	198	1	69.7	123.7
9	0	0	56.86	147.92
10	480	1	61.5	177.98
11	380	1	120.26	7.49
12	0	0	129.99	59.56
13	0	0	124.27	120.50
14	0	0	129.15	181.8
15	494	1	162.92	66.88
16	317	1	153.72	122.4
17	394	1	155.48	180.93
18	0	0	181.61	5.24
19	470	1	189.41	61.0
20	0	0	192.71	120.57
21	353	1	181.35	179.47

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
2	1	322	1	39
2	6	28	1	53
3	4	287	1	18
3	8	44	1	40
4	3	183	1	18
4	5	227	1	17
5	4	107	1	17
5	10	127	1	33
6	2	215	1	53
7	2	318	1	37
7	12	353	1	39
8	7	351	1	39
8	13	209	1	34
9	8	212	1	18
10	5	48	1	33
10	9	236	1	20
11	12	126	1	35
12	7	148	1	39
12	11	315	1	35
13	12	66	1	39
13	14	30	1	40
13	16	217	1	19
14	10	231	1	42
14	13	394	1	40
15	12	244	1	22
15	16	48	1	37
15	19	201	1	18
16	15	311	1	37
16	17	131	1	39
17	14	363	1	17
18	11	242	1	42
18	19	251	1	38
19	15	289	1	18
19	18	121	1	38
19	20	388	1	39
20	19	207	1	39
21	20	321	1	40
1	2	0	0	39
1	6	0	0	41
2	3	0	0	42
2	7	0	0	37
3	2	0	0	42
4	9	0	0	40
6	1	0	0	41
6	7	0	0	38
6	11	0	0	36
7	6	0	0	38
7	8	0	0	39
8	3	0	0	40
8	9	0	0	18
9	4	0	0	40
9	10	0	0	20
10	14	0	0	42
11	6	0	0	36
11	18	0	0	42
12	13	0	0	39
12	15	0	0	22
13	8	0	0	34
14	17	0	0	17
16	13	0	0	19
16	20	0	0	26
17	16	0	0	39
17	21	0	0	17
20	16	0	0	26
20	21	0	0	40
21	17	0	0	17

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	1	35	U
1	2	3	7	F
1	2	6	0	R
1	2	7	0	R
1	6	1	35	U
1	6	2	21	L
1	6	7	21	L
1	6	11	7	F
2	1	2	0	O
2	1	6	0	O
2	3	2	35	U
2	3	4	7	F
2	3	8	0	R
2	6	1	0	R
2	6	2	35	U
2	6	7	21	L
2	6	11	7	F
2	7	2	35	U
2	7	6	0	R
2	7	8	21	L
2	7	12	7	F
3	2	1	7	F
3	2	3	35	U
3	2	6	21	L
3	2	7	21	L
3	4	3	35	U
3	4	5	7	F
3	4	9	0	R
3	8	3	35	U
3	8	7	0	R
3	8	9	21	L
3	8	13	7	F
4	3	2	7	F
4	3	4	35	U
4	3	8	21	L
