Name:			BHW4.dat
#Vehicles:		13
Capacity:		27
Depot:			1
#Nodes:			11
#Edges:			0
#Arcs:			44
#Required-N:	6
#Required-E:	0
#Required-A:	44
#Nb-Turns:		164

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	28.50	25.21
2	0	0	33.49	49.19
3	0	0	62.90	26.57
4	0	0	27.50	74.72
5	4	1	0.55	19.58
6	3	1	13.68	0.55
7	0	0	49.20	25.43
8	7	1	9.25	41.57
9	4	1	5.6	83.49
10	9	1	92.26	28.21
11	3	1	68.76	6.10

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
2	1	5	1	6
3	1	4	1	1
4	1	4	1	2
5	1	1	1	1
1	6	6	1	1
1	7	3	1	1
1	8	6	1	1
1	9	1	1	2
1	10	9	1	3
1	11	5	1	3
3	2	3	1	5
2	4	7	1	1
5	2	9	1	8
2	7	1	1	1
8	2	2	1	1
2	9	4	1	8
11	2	1	1	5
3	4	1	1	6
5	3	3	1	3
7	3	4	1	1
3	9	8	1	9
10	3	6	1	1
3	11	9	1	8
4	5	7	1	7
4	6	9	1	6
4	7	7	1	7
8	4	5	1	7
9	4	4	1	1
4	10	2	1	8
11	4	8	1	3
5	7	8	1	6
8	5	2	1	1
5	10	7	1	6
11	5	8	1	8
6	7	3	1	5
8	6	6	1	8
6	9	1	1	5
10	6	1	1	6
7	9	4	1	6
10	7	2	1	2
7	11	5	1	1
8	9	3	1	9
10	9	8	1	7
9	11	3	1	4

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	6	7	3	L
1	6	9	1	F
1	7	3	1	F
1	7	9	3	L
1	7	11	0	R
1	8	2	0	R
1	8	4	0	R
1	8	5	3	L
1	8	6	3	L
1	8	9	1	F
1	9	4	1	F
1	9	11	0	R
1	10	3	0	R
1	10	6	0	R
1	10	7	0	R
1	10	9	1	F
1	11	2	3	L
1	11	4	1	F
1	11	5	0	R
2	1	6	0	O
2	1	7	0	O
2	1	8	0	O
2	1	9	0	O
2	1	10	0	O
2	1	11	0	O
2	4	1	3	L
2	4	5	3	L
2	4	6	3	L
2	4	7	0	R
2	4	10	1	F
2	7	3	3	L
2	7	9	0	R
2	7	11	1	F
2	9	4	1	F
2	9	11	3	L
3	1	6	0	O
3	1	7	0	O
3	1	8	0	O
3	1	9	0	O
3	1	10	0	O
3	1	11	0	O
3	2	1	3	L
3	2	4	0	R
3	2	7	3	L
3	2	9	1	F
3	4	1	3	L
3	4	5	1	F
3	4	6	3	L
3	4	7	3	L
3	4	10	0	R
3	9	4	1	F
3	9	11	3	L
3	11	2	0	R
3	11	4	0	R
3	11	5	1	F
4	1	6	0	O
4	1	7	0	O
4	1	8	0	O
4	1	9	0	O
4	1	10	0	O
4	1	11	0	O
4	5	1	3	L
4	5	2	3	L
4	5	3	3	L
4	5	7	3	L
4	5	10	1	F
4	6	7	1	F
4	6	9	0	R
4	7	3	3	L
4	7	9	0	R
4	7	11	1	F
4	10	3	0	R
4	10	6	1	F
4	10	7	0	R
4	10	9	0	R
5	1	6	0	O
5	1	7	0	O
5	1	8	0	O
5	1	9	0	O
5	1	10	0	O
5	1	11	0	O
5	2	1	0	R
5	2	4	1	F
5	2	7	0	R
5	2	9	3	L
5	3	1	3	L
5	3	2	3	L
5	3	4	3	L
5	3	9	3	L
5	3	11	1	F
5	7	3	1	F
5	7	9	3	L
5	7	11	0	R
5	10	3	3	L
5	10	6	0	R
5	10	7	3	L
5	10	9	1	F
6	7	3	1	F
6	7	9	3	L
6	7	11	0	R
6	9	4	1	F
6	9	11	0	R
7	3	1	3	L
7	3	2	3	L
7	3	4	3	L
7	3	9	3	L
7	3	11	1	F
7	9	4	1	F
7	9	11	0	R
7	11	2	3	L
7	11	4	3	L
7	11	5	1	F
8	2	1	0	R
8	2	4	3	L
8	2	7	1	F
8	2	9	3	L
8	4	1	0	R
8	4	5	0	R
8	4	6	0	R
8	4	7	0	R
8	4	10	1	F
8	5	1	3	L
8	5	2	3	L
8	5	3	3	L
8	5	7	3	L
8	5	10	1	F
8	6	7	1	F
8	6	9	3	L
8	9	4	1	F
8	9	11	0	R
9	4	1	0	R
9	4	5	0	R
9	4	6	0	R
9	4	7	0	R
9	4	10	1	F
9	11	2	3	L
9	11	4	3	L
9	11	5	1	F
10	3	1	1	F
10	3	2	0	R
10	3	4	0	R
10	3	9	0	R
10	3	11	3	L
10	6	7	0	R
10	6	9	1	F
10	7	3	0	R
10	7	9	1	F
10	7	11	3	L
10	9	4	0	R
10	9	11	1	F
11	2	1	3	L
11	2	4	0	R
11	2	7	3	L
11	2	9	1	F
11	4	1	3	L
11	4	5	1	F
11	4	6	3	L
11	4	7	3	L
11	4	10	0	R
11	5	1	0	R
11	5	2	1	F
11	5	3	0	R
11	5	7	0	R
11	5	10	0	R
