Name:			CBMix6.dat
#Vehicles:		17
Capacity:		1817
Depot:			1
#Nodes:			49
#Edges:			4
#Arcs:			92
#Required-N:	40
#Required-E:	4
#Required-A:	64
#Nb-Turns:		205

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	431.69	238.37
2	393	1	393.71	242.11
3	448	1	349.6	241.22
4	86	1	258.82	246.35
5	0	0	170.5	257.64
6	150	1	128.89	271.98
7	377	1	88.8	288.36
8	0	0	49.93	299.66
9	95	1	12.23	303.48
10	242	1	432.70	199.71
11	271	1	400.83	207.43
12	378	1	367.52	208.31
13	0	0	149.14	236.73
14	379	1	110.65	239.94
15	212	1	74.89	250.45
16	470	1	41.47	270.24
17	237	1	3.3	271.48
18	499	1	417.74	155.7
19	245	1	385.65	172.73
20	404	1	343.7	165.4
21	433	1	245.76	175.73
22	454	1	155.96	190.52
23	469	1	116.59	205.34
24	452	1	74.34	208.79
25	370	1	37.28	223.66
26	124	1	0.55	233.91
27	257	1	240.25	134.51
28	361	1	164.57	155.13
29	0	0	404.63	87.39
30	342	1	365.37	71.57
31	0	0	335.5	77.79
32	369	1	289.63	81.25
33	463	1	249.32	98.59
34	133	1	159.51	122.80
35	468	1	123.52	123.47
36	252	1	78.11	135.58
37	122	1	5.48	152.90
38	0	0	330.71	46.29
39	204	1	293.26	47.67
40	170	1	254.24	49.18
41	399	1	397.21	6.89
42	0	0	361.57	0.55
43	377	1	323.2	9.63
44	174	1	284.79	8.24
45	0	0	242.32	20.25
46	354	1	159.37	46.14
47	73	1	120.38	54.98
48	445	1	83.14	64.49
49	269	1	16.82	82.47

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
23	35	392	1	43
27	33	372	1	18
38	39	367	1	20
40	45	555	1	16

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	209	1	19
2	3	310	1	21
2	11	212	1	18
3	4	93	1	38
3	12	243	1	19
4	3	383	1	38
6	14	148	1	18
7	8	397	1	19
7	16	247	1	27
8	9	66	1	19
8	16	30	1	16
9	8	346	1	19
9	17	231	1	17
10	1	365	1	20
