Name:			DI-NEARP-n477-Q8k.dat
#Vehicles:		5
Capacity:		8000
Depot:			325
#Nodes:			667
#Edges:			837
#Arcs:			0
#Required-N:	203
#Required-E:	274
#Required-A:	0
#Nb-Turns:		4706

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	7	1	2561.96	742.76
2	7	1	2500.47	781.0
3	1	1	2497.80	787.57
4	21	1	178.34	2406.90
5	1	1	237.94	2373.54
6	7	1	993.21	2538.20
7	7	1	1319.32	1583.50
8	1	1	1347.60	1583.77
9	12	1	1202.43	1707.95
10	1	1	1212.94	1711.53
11	7	1	633.5	2252.18
12	7	1	2528.92	1369.75
13	62	1	516.91	2378.24
14	6	1	542.94	2331.22
15	7	1	1173.89	1702.71
16	1	1	977.57	2672.65
17	1	1	1412.13	1826.78
18	44	1	683.71	2126.9
19	7	1	703.47	2127.6
20	1	1	1427.36	1893.64
21	7	1	2365.11	672.41
22	1	1	1258.34	1397.58
23	7	1	2211.39	943.13
24	7	1	1333.48	1471.47
25	7	1	462.17	2349.40
26	1	1	1373.37	1743.76
27	7	1	1274.4	1564.39
28	1	1	1467.49	1388.82
29	7	1	684.81	2155.93
30	7	1	735.77	2133.15
31	59	1	586.47	2450.78
32	1	1	1252.56	1564.96
33	7	1	1385.94	1760.59
34	1	1	1396.86	1792.80
35	1	1	989.9	2039.29
36	1	1	1746.48	1621.23
37	1	1	605.1	2232.93
38	15	1	422.62	2214.27
39	42	1	403.42	2242.36
40	7	1	1247.6	1713.1
41	1	1	1393.16	1816.36
42	1	1	2457.43	1395.49
43	7	1	1274.86	1372.15
44	59	1	1361.84	1357.20
45	7	1	2010.22	1970.7
46	7	1	880.14	1685.56
47	1	1	894.72	1688.11
48	1	1	725.61	2137.31
49	1	1	1348.54	1586.26
50	7	1	1336.16	1998.37
51	1	1	684.66	2174.29
52	1	1	920.73	1715.42
53	7	1	2122.15	1779.5
54	1	1	319.48	2322.58
55	1	1	2179.82	1706.92
56	1	1	1923.32	1922.32
57	1	1	1303.55	1783.91
58	1	1	1485.19	1504.97
59	7	1	410.17	2300.27
60	7	1	2109.58	1805.17
61	7	1	1621.41	1444.52
62	7	1	1271.58	1580.29
63	7	1	1138.47	1694.42
64	1	1	1959.39	1891.10
65	20	1	1383.76	1760.12
66	1	1	975.63	2011.23
67	19	1	1046.60	2270.73
68	7	1	1935.49	1800.14
69	1	1	1661.33	1379.13
70	7	1	1019.75	1644.41
71	7	1	1100.19	1706.3
72	1	1	1001.40	1698.82
73	7	1	1031.27	2447.0
74	7	1	468.21	2258.9
75	26	1	1180.0	1716.78
76	7	1	274.6	2351.96
77	1	1	2456.72	840.6
78	1	1	1668.99	1336.91
79	1	1	1883.29	1322.14
80	7	1	1057.14	1658.59
81	1	1	1020.19	1612.40
82	1	1	916.7	1729.67
83	1	1	1029.20	2451.48
84	1	1	930.18	1699.68
85	7	1	1981.18	1865.61
86	1	1	1626.49	1434.77
87	7	1	2126.98	1006.17
88	26	1	1359.11	1444.44
89	1	1	1357.21	1449.8
90	1	1	1862.57	1301.44
91	7	1	1596.60	1773.91
92	1	1	1154.35	1703.98
93	7	1	1303.65	1558.13
94	1	1	613.79	2117.7
95	1	1	1239.0	1713.41
96	214	1	2036.71	1241.86
97	7	1	2549.62	1364.44
98	7	1	1079.84	1667.53
99	1	1	1657.24	1369.63
100	23	1	1295.47	1540.96
101	7	1	633.83	2440.33
102	1	1	1151.72	1715.4
103	7	1	336.20	2279.29
104	12	1	642.14	2412.73
105	1	1	1864.82	1300.28
106	1	1	1331.22	1745.79
107	7	1	968.79	2703.43
108	7	1	1990.53	1933.59
109	7	1	983.82	2619.49
110	7	1	1323.4	1392.5
111	7	1	482.56	2251.96
112	7	1	1290.22	1411.0
113	1	1	1413.72	1842.9
114	1	1	1490.20	1486.40
115	1	1	2123.6	996.98
116	71	1	1883.82	1235.98
117	1	1	1451.87	1571.1
118	7	1	847.71	2122.92
119	7	1	29.68	2490.36
120	1	1	1272.81	1418.74
121	152	1	1260.27	1403.69
122	12	1	1347.25	1457.48
123	11	1	1345.16	1449.71
124	66	1	1890.33	1217.94
125	12	1	929.93	1725.21
126	1	1	1494.40	1467.72
127	1	1	1032.53	2269.89
128	7	1	420.61	2265.76
129	7	1	2121.63	990.29
130	1	1	2116.44	995.54
131	1	1	1710.6	1809.98
132	7	1	2031.99	1501.35
133	1	1	1274.79	1557.47
134	1	1	936.61	1720.59
135	1	1	807.97	2141.22
136	1	1	1528.50	1468.63
137	7	1	283.24	2349.18
138	1	1	1430.36	1404.39
139	1	1	1413.79	1797.35
140	7	1	1017.27	1609.67
141	1	1	1016.86	1698.61
142	1	1	830.14	2171.35
143	7	1	1090.20	1915.47
144	7	1	269.72	2296.69
145	7	1	2125.8	1008.2
146	1	1	1336.88	1556.48
147	1	1	1409.58	1795.54
148	1	1	1217.63	1743.80
149	7	1	2131.76	999.26
150	115	1	1264.40	1558.54
151	1	1	1959.18	1899.28
152	7	1	1691.12	1250.2
153	7	1	1965.47	1902.77
154	7	1	638.32	2410.16
155	1	1	1323.77	1530.9
156	1	1	1340.60	1567.22
157	1	1	1408.67	1800.14
158	62	1	1692.8	1376.84
159	7	1	1327.47	1415.71
160	7	1	2158.85	939.79
161	1	1	1713.60	1791.22
162	1	1	1422.69	1802.75
163	1	1	1151.0	1863.22
164	1	1	1697.39	1796.68
165	1	1	1695.84	1789.42
166	1	1	2505.76	1385.89
167	7	1	1716.87	1812.57
168	18	1	994.15	2401.7
169	7	1	2535.34	1368.4
170	7	1	1487.49	1510.13
171	18	1	2430.33	1416.93
172	125	1	1339.50	2077.43
173	114	1	1691.73	1374.66
174	22	1	2124.1	1615.72
175	20	1	630.65	2423.78
176	307	1	2153.36	1794.26
177	15	1	999.6	2485.57
178	21	1	449.19	2256.83
179	49	1	857.2	1672.67
180	15	1	2010.49	1715.14
181	98	1	2248.30	935.82
182	16	1	657.43	2121.31
183	15	1	2024.4	1484.10
184	14	1	2023.69	1455.0
185	60	1	1883.68	1214.58
186	8	1	1358.6	1789.90
187	20	1	2579.21	1359.0
188	20	1	755.84	2188.60
189	21	1	1053.25	2412.37
190	13	1	1886.69	1451.0
191	100	1	2130.22	926.54
192	33	1	1098.49	1675.74
193	17	1	2457.28	842.47
194	15	1	1640.62	1799.82
195	50	1	1311.65	1353.53
196	22	1	1902.90	1890.64
197	63	1	2019.13	1258.90
198	103	1	1678.82	1383.43
199	144	1	1268.78	1404.7
200	9	1	1098.19	1724.52
201	57	1	1452.47	1554.0
202	53	1	1255.46	1403.62
203	38	1	1234.24	1400.21
204	0	0	2506.93	782.83
205	0	0	26.98	2491.87
206	0	0	2033.44	1763.46
207	0	0	2013.23	1734.69
208	0	0	1796.47	1661.97
209	0	0	1982.62	1700.84
210	0	0	1368.25	2079.96
211	0	0	1345.31	2100.80
212	0	0	1350.89	2060.3
213	0	0	311.34	2281.52
214	0	0	399.61	2283.45
215	0	0	1335.2	1377.43
216	0	0	1292.1	1247.33
217	0	0	1794.10	1545.31
218	0	0	2032.32	1794.40
219	0	0	2078.89	1834.13
220	0	0	2417.85	542.56
221	0	0	2373.28	647.92
222	0	0	2499.51	430.63
223	0	0	2407.95	583.31
224	0	0	1027.62	1706.29
225	0	0	997.27	1756.39
226	0	0	979.10	1629.91
227	0	0	1162.93	1732.35
228	0	0	1194.83	1729.57
229	0	0	1409.58	1822.15
230	0	0	1278.72	1369.46
231	0	0	2366.13	1411.46
232	0	0	488.63	2326.57
233	0	0	462.23	2347.14
234	0	0	473.73	2345.35
235	0	0	1014.79	1642.61
236	0	0	238.95	2389.53
237	0	0	231.13	2393.38
238	0	0	1652.29	1400.71
239	0	0	1474.77	1354.51
240	0	0	1294.87	1507.79
241	0	0	1317.12	1517.90
242	0	0	1315.97	1515.87
243	0	0	2228.52	921.53
244	0	0	579.50	2108.41
245	0	0	501.55	2090.48
246	0	0	849.83	2124.8
247	0	0	794.96	2167.38
248	0	0	853.70	2145.47
249	0	0	1759.23	1649.6
250	0	0	552.44	2105.99
251	0	0	588.54	2111.13
252	0	0	2304.63	740.87
253	0	0	2331.7	677.34
254	0	0	1346.30	2052.3
255	0	0	2128.76	1719.16
256	0	0	2036.75	1506.62
257	0	0	1970.49	1890.35
258	0	0	1873.55	1900.3
259	0	0	1385.5	1738.80
260	0	0	1323.20	1807.20
261	0	0	1442.28	1952.67
262	0	0	2.69	2504.68
263	0	0	1984.11	1311.92
264	0	0	2007.88	1293.27
265	0	0	1051.71	2229.44
266	0	0	1059.33	2209.66
267	0	0	470.17	2084.66
268	0	0	451.63	2083.26
269	0	0	1340.55	1797.11
270	0	0	1323.1	1589.78
271	0	0	1319.73	1600.19
272	0	0	630.49	2117.21
273	0	0	678.14	2119.37
274	0	0	680.67	2119.83
275	0	0	1409.55	1824.60
276	0	0	2603.0	1408.34
277	0	0	1969.72	2053.13
278	0	0	1353.62	2024.85
279	0	0	1335.7	1996.18
280	0	0	710.13	2150.47
281	0	0	429.68	2076.25
282	0	0	393.59	2063.71
283	0	0	975.14	2384.18
284	0	0	1001.94	2365.42
285	0	0	2129.76	1742.29
286	0	0	1997.98	1889.34
287	0	0	1438.85	1400.33
288	0	0	1654.58	1365.62
289	0	0	2253.41	1842.68
290	0	0	1284.50	1406.69
291	0	0	1881.24	1936.61
292	0	0	1889.81	1956.83
293	0	0	1327.46	1424.41
294	0	0	267.55	2297.62
295	0	0	2270.41	1633.64
296	0	0	1740.24	1602.11
297	0	0	2205.79	1691.16
298	0	0	2184.67	1574.92
299	0	0	1900.85	1218.4
300	0	0	1944.82	1048.16
301	0	0	2283.46	941.72
302	0	0	2198.78	953.49
303	0	0	2212.82	971.57
304	0	0	1061.1	2251.9
305	0	0	314.28	2332.28
306	0	0	447.31	2258.2
307	0	0	952.34	1625.84
308	0	0	1010.74	1700.24
309	0	0	992.70	1603.20
310	0	0	1003.72	1698.45
311	0	0	2305.66	678.97
312	0	0	2315.45	622.24
313	0	0	1952.34	1594.40
314	0	0	967.14	1623.68
315	0	0	440.91	2278.80
316	0	0	1225.90	1733.20
317	0	0	1660.20	1393.9
318	0	0	1680.69	1397.7
319	0	0	2050.26	1466.82
320	0	0	268.87	2362.97
321	0	0	2452.60	842.37
322	0	0	2332.33	891.61
323	0	0	1048.12	1706.95
324	0	0	239.21	2391.90
325	0	0	2609.19	1347.62
326	0	0	2629.25	1338.63
327	0	0	1929.90	1361.66
328	0	0	1984.38	1294.62
329	0	0	1897.10	1307.70
330	0	0	2088.93	1855.9
331	0	0	1669.38	1282.46
332	0	0	1356.8	1754.39
333	0	0	229.46	2394.57
334	0	0	266.84	2364.15
335	0	0	1660.12	1395.53
336	0	0	1784.52	1562.42
337	0	0	1056.99	2288.68
338	0	0	1761.18	1583.53
339	0	0	1880.80	1321.97
340	0	0	2067.95	1461.57
341	0	0	2129.26	936.3
342	0	0	2127.52	998.24
343	0	0	2232.25	953.62
344	0	0	2282.8	892.47
345	0	0	1894.87	1323.32
346	0	0	1927.73	1332.60
347	0	0	1991.82	1281.35
348	0	0	1993.60	1279.94
349	0	0	1070.48	1706.84
350	0	0	1130.31	1706.47
351	0	0	1124.68	1685.42
352	0	0	775.44	2171.66
353	0	0	798.59	2143.37
354	0	0	850.75	2126.17
355	0	0	787.4	2194.98
356	0	0	791.60	2258.77
357	0	0	749.33	2253.63
358	0	0	1310.11	1741.55
359	0	0	1273.34	1553.95
360	0	0	1265.47	1560.72
361	0	0	1991.25	1943.89
362	0	0	1995.34	2004.40
363	0	0	1680.83	1200.71
364	0	0	2003.26	1447.0
365	0	0	1496.37	1490.73
366	0	0	1494.85	1472.47
367	0	0	2003.58	1688.10
368	0	0	744.43	2228.71
369	0	0	1744.26	1814.64
370	0	0	2191.42	1625.88
371	0	0	2169.18	1622.92
372	0	0	1343.49	1390.3
373	0	0	1019.41	1599.86
374	0	0	1190.82	1702.11
375	0	0	782.37	1546.26
376	0	0	865.9	1585.92
377	0	0	1279.20	1522.62
378	0	0	2220.84	1682.46
379	0	0	597.93	2453.32
380	0	0	1324.43	1962.89
381	0	0	269.37	2294.46
382	0	0	309.36	2282.74
383	0	0	456.9	2318.47
384	0	0	1410.38	1416.1
385	0	0	2443.36	477.68
386	0	0	2382.99	634.64
387	0	0	1694.9	1794.80
388	0	0	1736.72	1796.7
389	0	0	922.80	1601.94
390	0	0	964.74	1622.88
391	0	0	554.2	2232.42
392	0	0	526.93	2238.93
393	0	0	2477.8	482.23
394	0	0	2393.1	615.73
395	0	0	743.26	2230.66
396	0	0	985.44	2608.24
397	0	0	990.96	2560.97
398	0	0	1325.16	1356.41
399	0	0	436.8	2311.27
400	0	0	471.54	2345.65
401	0	0	1403.44	1421.19
402	0	0	1047.78	2438.13
403	0	0	1096.88	2370.96
404	0	0	1775.57	1843.0
405	0	0	867.50	1586.64
406	0	0	1321.87	1847.45
407	0	0	670.32	2268.39
408	0	0	690.32	2234.46
409	0	0	1231.67	1475.50
410	0	0	1047.78	1645.0
411	0	0	369.98	2296.22
412	0	0	2218.47	1576.15
413	0	0	1921.40	1921.43
414	0	0	778.73	2475.37
415	0	0	827.39	2164.66
416	0	0	968.90	2701.19
417	0	0	1408.51	1419.56
418	0	0	2301.48	779.22
419	0	0	2337.88	716.12
420	0	0	1872.33	1902.10
421	0	0	2307.74	704.14
422	0	0	2342.14	372.49
423	0	0	2631.33	1337.79
424	0	0	1172.29	1703.80
425	0	0	1817.91	1805.44
426	0	0	1922.90	1778.64
427	0	0	2363.14	870.66
428	0	0	2426.9	823.35
429	0	0	2551.56	1411.59
430	0	0	1280.3	1566.4
431	0	0	1301.51	1562.61
432	0	0	1742.37	1814.35
433	0	0	1743.51	1799.64
434	0	0	0.55	2505.80
435	0	0	1641.31	1807.28
436	0	0	1634.99	1780.90
437	0	0	654.29	2394.99
438	0	0	733.16	2276.92
439	0	0	2297.28	824.45
440	0	0	2334.74	760.0
441	0	0	1997.39	1276.96
442	0	0	1294.72	1565.70
443	0	0	1348.54	1602.3
444	0	0	1363.64	1587.91
445	0	0	1095.18	1664.58
446	0	0	401.3	2083.65
447	0	0	835.20	2238.58
448	0	0	1995.53	2007.2
449	0	0	1968.49	2054.93
450	0	0	2549.70	754.87
451	0	0	2464.51	807.66
452	0	0	1320.84	1598.13
453	0	0	1943.80	1385.20
454	0	0	1982.11	1313.8
455	0	0	1038.61	2506.0
456	0	0	1042.66	2534.5
457	0	0	1260.76	1740.27
458	0	0	2779.64	2.55
459	0	0	2402.83	597.84
460	0	0	791.92	2256.70
461	0	0	783.13	2292.5
462	0	0	1308.20	1853.49
463	0	0	2294.16	917.83
464	0	0	1982.9	1295.10
465	0	0	2410.87	834.63
466	0	0	2017.46	1714.41
467	0	0	2013.20	1732.41
468	0	0	1877.24	1261.79
469	0	0	1365.79	1588.91
470	0	0	1445.44	1555.47
471	0	0	1443.16	1554.71
472	0	0	1484.24	1492.57
473	0	0	1686.95	1270.35
474	0	0	1646.68	1407.67
475	0	0	1046.25	2554.95
476	0	0	1095.47	1728.22
477	0	0	2429.6	788.66
478	0	0	1798.66	1545.19
479	0	0	763.3	2226.24
480	0	0	1869.68	1299.71
481	0	0	1457.94	1561.45
482	0	0	1505.49	1485.41
483	0	0	2143.80	859.84
484	0	0	1246.4	1730.46
485	0	0	773.66	2172.99
486	0	0	1273.52	1432.60
487	0	0	1251.50	1416.67
488	0	0	2439.16	825.24
489	0	0	2499.6	755.9
490	0	0	1257.49	1423.48
491	0	0	1236.30	1439.34
492	0	0	1336.35	1558.77
493	0	0	1963.4	1772.56
494	0	0	2576.25	733.94
495	0	0	880.18	1998.26
496	0	0	899.32	1985.17
497	0	0	896.7	1794.35
498	0	0	931.48	1968.99
499	0	0	858.38	1992.64
500	0	0	1134.82	1888.89
501	0	0	2223.57	960.93
502	0	0	1318.59	1838.7
503	0	0	869.65	2005.12
504	0	0	2470.4	1387.7
505	0	0	2442.73	1393.99
506	0	0	2294.44	853.80
507	0	0	627.29	2192.52
508	0	0	689.62	2141.26
509	0	0	1009.26	2432.62
510	0	0	1073.61	2170.11
511	0	0	1239.53	1685.69
512	0	0	1648.61	1779.11
513	0	0	1739.49	1789.15
514	0	0	1761.24	1653.46
515	0	0	2113.67	1035.89
516	0	0	2183.13	970.7
517	0	0	1496.85	1672.46
518	0	0	1449.82	1662.99
519	0	0	1458.67	1641.20
520	0	0	1023.43	2460.24
521	0	0	1022.88	2436.25
522	0	0	992.60	2378.79
523	0	0	1098.0	2366.49
524	0	0	1415.42	1414.31
525	0	0	2368.73	663.26
526	0	0	1320.30	1816.33
527	0	0	1589.98	1805.93
528	0	0	775.60	2116.46
529	0	0	804.99	2107.9
530	0	0	1496.65	1609.94
531	0	0	1458.90	1581.57
532	0	0	1317.33	1750.77
533	0	0	1328.89	1752.12
534	0	0	1639.49	1701.57
535	0	0	1624.94	1786.31
536	0	0	418.36	2266.66
537	0	0	394.26	2279.15
538	0	0	1322.16	1587.46
539	0	0	1487.54	1504.89
540	0	0	1262.2	1711.55
541	0	0	1489.63	1765.15
542	0	0	1503.11	1677.31
543	0	0	1333.24	1474.17
544	0	0	1666.80	1547.72
545	0	0	2128.12	1011.38
546	0	0	2126.76	1025.58
547	0	0	1373.87	1725.12
548	0	0	1278.92	1563.73
549	0	0	1803.31	1800.35
550	0	0	821.46	2146.86
551	0	0	424.46	2292.38
552	0	0	1289.10	1745.55
553	0	0	778.89	2180.91
554	0	0	1392.23	1771.64
555	0	0	973.30	2010.57
556	0	0	1782.22	1562.8
557	0	0	1805.13	1490.79
558	0	0	1454.75	1638.17
559	0	0	1439.13	1645.96
560	0	0	1488.12	1499.37
561	0	0	1685.10	1809.83
562	0	0	1442.58	1659.90
563	0	0	1454.51	1664.27
564	0	0	1363.94	1691.17
565	0	0	1363.30	1688.76
566	0	0	775.11	2197.72
567	0	0	1349.29	1588.85
568	0	0	1380.14	1668.81
569	0	0	1453.9	1562.19
570	0	0	1449.87	1558.9
571	0	0	984.36	2001.36
572	0	0	1305.76	1749.62
573	0	0	2090.94	1606.96
574	0	0	729.11	2218.29
575	0	0	1354.13	1689.42
576	0	0	593.66	2217.94
577	0	0	1065.54	2193.92
578	0	0	1234.9	1725.50
579	0	0	1879.63	1354.18
580	0	0	1342.94	1801.8
581	0	0	1097.36	1904.65
582	0	0	1655.60	1796.92
583	0	0	883.72	1771.98
584	0	0	1031.48	2272.24
585	0	0	1520.34	1475.67
586	0	0	1609.87	1451.53
587	0	0	1376.22	1673.43
588	0	0	1288.55	1409.0
589	0	0	1571.22	1535.88
590	0	0	1498.43	1488.91
591	0	0	1642.27	1528.93
592	0	0	1612.59	1783.36
593	0	0	1599.59	1776.72
594	0	0	889.36	1712.12
595	0	0	1840.35	1473.70
596	0	0	1891.66	1418.82
597	0	0	1163.43	1845.37
598	0	0	1506.67	1766.87
599	0	0	411.17	2212.10
600	0	0	1314.51	1766.39
601	0	0	1735.21	1528.59
602	0	0	2201.82	1445.56
603	0	0	1329.41	1481.21
604	0	0	1621.41	1442.13
605	0	0	1751.13	1621.68
606	0	0	1553.44	1739.82
607	0	0	1352.16	1453.14
608	0	0	1739.38	1599.98
609	0	0	1761.38	1581.27
