Name:			DI-NEARP-n240-Q2k.dat
#Vehicles:		10
Capacity:		2000
Depot:			485
#Nodes:			563
#Edges:			815
#Arcs:			0
#Required-N:	120
#Required-E:	120
#Required-A:	0
#Nb-Turns:		5028

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	37	1	1385.99	1306.55
2	62	1	1351.70	820.64
3	31	1	1539.49	925.3
4	1	1	1006.47	1405.45
5	1	1	302.87	797.21
6	26	1	1424.67	783.73
7	1	1	234.87	781.34
8	1	1	1671.92	268.26
9	83	1	1084.66	1292.78
10	11	1	1525.72	1179.46
11	62	1	338.64	729.95
12	57	1	1065.80	850.52
13	57	1	1463.97	730.89
14	46	1	1245.58	1281.8
15	9	1	1411.63	835.25
16	1	1	575.10	1094.34
17	37	1	1880.91	200.26
18	1	1	759.92	1243.75
19	11	1	202.40	236.31
20	6	1	999.40	787.90
21	1	1	1427.50	761.58
22	26	1	1270.37	1003.55
23	45	1	1549.19	1104.49
24	1	1	1626.65	1325.48
25	31	1	1123.31	1291.38
26	31	1	1116.98	1279.31
27	7	1	1444.91	450.40
28	73	1	1314.93	854.82
29	1	1	973.97	633.15
30	1	1	1585.17	1089.24
31	7	1	1486.55	1050.8
32	60	1	1783.95	171.78
33	1	1	1192.14	1287.18
34	6	1	1365.61	875.84
35	1	1	877.56	1194.6
36	14	1	1708.39	1188.29
37	133	1	1408.84	534.71
38	13	1	721.35	1196.40
39	1	1	981.71	814.81
40	42	1	1565.24	1117.1
41	7	1	1633.97	1007.84
42	51	1	1423.46	1100.9
43	97	1	1275.29	676.40
44	7	1	1505.41	754.3
45	12	1	875.89	1345.31
46	26	1	808.30	1280.27
47	1	1	1656.23	1115.99
48	7	1	1608.74	1103.92
49	57	1	1399.80	1139.42
50	7	1	999.4	1367.25
51	1	1	418.1	1214.19
52	1	1	1684.56	0.55
53	51	1	1266.47	982.2
54	1	1	1238.63	1019.62
55	1	1	1507.36	1391.38
56	1	1	1435.91	1068.15
57	57	1	1778.10	218.78
58	1	1	378.39	929.78
59	26	1	1068.75	814.98
60	1	1	1617.22	1031.22
61	1	1	1609.94	1002.27
62	1	1	521.21	1125.94
63	1	1	436.87	965.13
64	62	1	1335.0	903.37
65	215	1	1348.54	1210.97
66	204	1	1453.47	1276.16
67	1	1	1076.56	953.80
68	7	1	1648.14	944.85
69	6	1	1173.82	1295.51
70	1	1	1431.51	482.30
71	30	1	847.85	1293.30
72	118	1	1337.80	779.90
73	53	1	352.56	884.71
74	22	1	1486.67	1297.75
75	22	1	1739.48	485.97
76	1	1	1590.77	1269.56
77	7	1	1609.88	488.35
78	7	1	1407.54	761.51
79	1	1	688.81	1201.17
80	1	1	527.60	1100.62
81	12	1	403.21	1182.88
82	1	1	342.18	903.49
83	7	1	1767.39	1397.73
84	1	1	1178.38	1149.0
85	46	1	1286.48	955.77
86	40	1	904.46	1379.13
87	7	1	1464.16	1316.7
88	40	1	809.2	1322.33
89	76	1	783.95	1201.50
90	1	1	432.56	1177.0
91	57	1	1274.37	782.8
92	12	1	1664.18	110.95
93	1	1	828.81	1243.3
94	1	1	1747.39	1537.57
95	1	1	1581.66	1345.51
96	44	1	798.3	1229.60
97	124	1	1216.57	819.61
98	259	1	1398.33	1220.46
99	124	1	1247.10	794.19
100	6	1	738.96	1310.93
101	57	1	1316.80	929.73
102	93	1	1197.22	872.60
103	82	1	1194.28	860.30
104	68	1	1106.27	1131.53
105	7	1	1455.96	838.91
106	47	1	84.30	181.11
107	152	1	266.12	290.69
108	18	1	926.63	1280.86
109	19	1	1006.38	732.29
110	6	1	1370.71	605.35
111	96	1	974.92	986.42
112	11	1	468.26	1169.0
113	89	1	1727.2	178.75
114	38	1	1723.38	873.52
115	28	1	1730.34	972.34
116	48	1	1589.43	1060.20
117	39	1	1653.26	805.33
118	13	1	632.74	1145.72
119	39	1	1687.93	853.37
120	79	1	1113.1	1129.13
121	0	0	1125.90	714.42
122	0	0	1187.38	749.10
123	0	0	1511.68	1214.75
124	0	0	1504.69	1258.7
125	0	0	1443.66	696.5
126	0	0	1474.39	654.46
127	0	0	1090.10	1334.87
128	0	0	1467.64	1086.76
129	0	0	1490.15	1056.67
130	0	0	1128.88	899.55
131	0	0	1086.21	862.82
132	0	0	1039.93	943.67
133	0	0	1031.65	886.25
134	0	0	1043.35	1275.5
135	0	0	1021.84	1206.53
136	0	0	1482.17	1057.14
137	0	0	1225.85	1332.68
138	0	0	1235.93	1289.40
139	0	0	1026.16	1285.7
140	0	0	1045.94	1343.18
141	0	0	1617.43	607.61
142	0	0	1626.13	430.4
143	0	0	1099.74	710.1
144	0	0	1084.99	1026.50
145	0	0	1075.47	1009.84
146	0	0	1005.64	845.3
147	0	0	1028.88	1082.99
148	0	0	1020.28	1098.69
149	0	0	963.34	947.94
150	0	0	979.65	937.1
151	0	0	1499.8	327.44
152	0	0	1641.5	368.93
153	0	0	1687.13	1123.11
154	0	0	1732.5	986.43
155	0	0	1711.73	1181.29
156	0	0	1748.23	1041.82
157	0	0	945.65	955.67
158	0	0	1669.86	389.20
159	0	0	1706.54	355.73
160	0	0	1537.81	274.38
161	0	0	1516.83	1029.74
162	0	0	1530.96	1006.88
163	0	0	1839.82	50.12
164	0	0	1816.25	82.14
165	0	0	315.14	201.21
166	0	0	291.87	189.18
167	0	0	863.53	1387.94
168	0	0	895.98	1397.63
169	0	0	1472.58	1203.44
170	0	0	1449.43	1214.32
171	0	0	963.39	1275.4
172	0	0	1009.31	1394.80
173	0	0	997.57	1435.2
174	0	0	1790.75	121.70
175	0	0	1770.1	132.51
176	0	0	1594.84	535.64
177	0	0	1614.19	570.55
178	0	0	964.76	1187.94
179	0	0	1349.73	1018.11
180	0	0	1496.9	853.87
181	0	0	1014.32	782.4
182	0	0	1018.58	757.39
183	0	0	1466.99	396.12
184	0	0	1671.44	391.16
185	0	0	990.52	1345.46
186	0	0	944.55	1379.21
187	0	0	1417.89	1118.1
188	0	0	1200.0	1286.35
189	0	0	1202.4	1323.58
190	0	0	1075.76	1154.42
191	0	0	1041.30	1103.34
192	0	0	683.89	859.34
193	0	0	758.41	903.72
194	0	0	1098.52	986.25
195	0	0	872.97	1043.53
196	0	0	903.37	1106.56
197	0	0	890.44	1304.77
198	0	0	1522.24	772.4
199	0	0	1387.95	1142.5
200	0	0	1356.49	1128.40
201	0	0	924.98	1274.3
202	0	0	969.81	1274.95
203	0	0	1722.44	1496.66
204	0	0	1711.35	1478.82
205	0	0	922.41	1296.98
206	0	0	821.93	1155.39
207	0	0	1601.24	983.63
208	0	0	1018.72	1122.49
209	0	0	1025.71	1185.17
210	0	0	1368.49	1283.27
211	0	0	1296.65	1226.92
212	0	0	882.71	1277.19
213	0	0	1138.86	1296.29
214	0	0	1139.42	1336.16
215	0	0	1430.37	719.62
216	0	0	1753.91	109.59
217	0	0	1735.42	97.51
218	0	0	1547.20	779.0
219	0	0	1598.20	810.33
220	0	0	1661.87	832.39
221	0	0	1673.72	822.77
222	0	0	1737.1	87.86
223	0	0	1744.2	30.86
224	0	0	1700.69	149.36
225	0	0	1426.71	1432.23
226	0	0	1471.43	1431.39
227	0	0	1058.0	763.44
228	0	0	1040.42	748.40
229	0	0	1554.44	947.72
230	0	0	1588.9	965.68
231	0	0	1376.43	1039.3
232	0	0	1424.6	1073.2
233	0	0	1703.55	893.21
234	0	0	929.93	1379.94
235	0	0	1186.46	970.29
236	0	0	1208.99	945.58
237	0	0	1767.70	165.35
238	0	0	1759.96	182.9
239	0	0	1743.97	208.93
240	0	0	1330.16	1054.17
241	0	0	1586.54	1432.99
242	0	0	1621.2	1416.96
243	0	0	1452.90	1170.89
244	0	0	1431.52	1182.19
245	0	0	1320.22	1005.8
246	0	0	1303.8	1028.18
247	0	0	1137.88	922.87
248	0	0	1114.16	947.21
249	0	0	1215.85	1347.90
250	0	0	1020.23	936.75
251	0	0	1041.47	1001.36
252	0	0	1042.24	949.11
253	0	0	1189.75	1121.39
254	0	0	1190.37	1069.70
255	0	0	1175.80	1381.12
256	0	0	1177.25	1412.72
257	0	0	1686.20	92.74
258	0	0	1698.91	28.12
259	0	0	1404.69	778.35
260	0	0	48.34	520.4
261	0	0	2.0	515.67
262	0	0	955.2	691.31
263	0	0	936.74	738.65
264	0	0	1526.69	901.44
265	0	0	1439.33	466.79
266	0	0	1583.41	521.90
267	0	0	170.49	193.37
268	0	0	200.40	170.59
269	0	0	1143.91	1405.74
270	0	0	1154.35	1384.64
271	0	0	1572.16	917.75
272	0	0	1232.75	924.59
273	0	0	1195.17	910.66
274	0	0	1156.9	966.65
275	0	0	1478.5	1309.24
276	0	0	973.39	688.44
277	0	0	988.87	697.75
278	0	0	1705.89	119.39
279	0	0	1292.27	1102.30
280	0	0	1313.9	1063.88
281	0	0	1701.43	1521.23
282	0	0	1375.13	672.38
283	0	0	1423.31	717.7
284	0	0	1417.20	1127.14
285	0	0	1655.95	335.80
286	0	0	1137.24	800.94
287	0	0	1082.23	790.12
288	0	0	1719.70	104.91
289	0	0	1284.89	1051.24
290	0	0	1264.47	1073.36
291	0	0	1754.10	241.4
292	0	0	1780.1	266.98
293	0	0	1099.11	1038.84
294	0	0	1509.48	1145.12
295	0	0	1489.21	1161.66
296	0	0	1486.2	1109.46
297	0	0	1463.85	1125.11
298	0	0	336.34	218.87
299	0	0	47.46	149.89
300	0	0	1150.13	1363.35
301	0	0	1196.26	1343.54
302	0	0	1032.83	1381.91
303	0	0	1124.24	1400.97
304	0	0	1039.69	118.96
305	0	0	1100.4	5.82
306	0	0	1049.48	1400.0
307	0	0	1160.66	1422.78
308	0	0	1343.37	371.90
309	0	0	1360.74	318.89
310	0	0	1395.61	1343.51
311	0	0	1356.60	809.83
312	0	0	1570.14	1064.6
313	0	0	1555.28	1038.74
314	0	0	1552.59	1019.71
315	0	0	1009.95	702.44
316	0	0	1015.10	625.90
317	0	0	1313.0	1140.25
318	0	0	1317.93	1152.49
319	0	0	1188.94	903.54
320	0	0	1157.74	894.53
321	0	0	474.37	1224.41
322	0	0	744.26	1293.60
323	0	0	1377.81	1266.62
324	0	0	1359.24	1209.29
325	0	0	1300.93	1218.82
326	0	0	981.12	1131.69
327	0	0	1330.21	853.79
328	0	0	1321.32	860.31
329	0	0	1630.97	1270.98
330	0	0	1576.19	1202.97
331	0	0	757.63	1313.46
332	0	0	753.42	1298.54
333	0	0	1582.66	106.22
334	0	0	880.54	983.18
335	0	0	1370.57	1059.82
336	0	0	1225.11	1007.74
337	0	0	1133.10	983.20
338	0	0	847.59	1400.78
339	0	0	1439.79	1209.47
340	0	0	993.14	92.19
341	0	0	1309.73	1187.31
342	0	0	1482.91	1244.70
343	0	0	322.42	812.24
344	0	0	1216.80	982.99
345	0	0	1444.79	801.88
346	0	0	1740.54	19.37
347	0	0	1314.68	1059.77
348	0	0	1318.29	1057.30
349	0	0	1224.27	1002.25
350	0	0	1779.12	1418.12
351	0	0	1736.33	1520.46
352	0	0	1360.23	844.28
353	0	0	1367.56	831.80
354	0	0	1662.36	1261.35
355	0	0	1574.72	1186.94
356	0	0	287.15	809.10
357	0	0	1021.87	519.74
358	0	0	1045.22	568.11
359	0	0	1803.41	235.16
360	0	0	1677.75	207.57
361	0	0	1096.52	1139.13
362	0	0	1073.32	1049.20
363	0	0	1462.0	670.9
364	0	0	1187.36	1282.69
365	0	0	1016.22	1371.92
366	0	0	1416.22	1247.20
367	0	0	1292.27	428.56
368	0	0	1416.78	823.82
369	0	0	1437.9	832.56
370	0	0	1453.27	1132.4
371	0	0	1538.44	1042.56
372	0	0	513.94	1032.36
373	0	0	1557.75	1337.17
374	0	0	1552.66	1305.41
375	0	0	1669.56	1525.18
376	0	0	1485.80	1447.74
377	0	0	471.41	625.14
378	0	0	1051.86	862.60
379	0	0	1112.96	934.12
380	0	0	1673.7	296.19
381	0	0	1727.57	237.29
382	0	0	1593.53	20.59
383	0	0	1459.13	771.10
384	0	0	1437.27	756.33
385	0	0	1151.35	644.86
386	0	0	1278.53	700.92
387	0	0	1528.29	1334.68
388	0	0	1553.31	1418.29
389	0	0	1507.45	1353.79
390	0	0	1521.67	1330.77
391	0	0	1472.33	745.80
392	0	0	971.56	846.73
393	0	0	1000.77	837.58
394	0	0	1525.44	1300.66
395	0	0	1522.61	1288.80
396	0	0	967.26	901.89
397	0	0	973.72	892.55
398	0	0	985.91	1216.56
