Name:			CBMix8.dat
#Vehicles:		28
Capacity:		1724
Depot:			1
#Nodes:			77
#Edges:			6
#Arcs:			162
#Required-N:	63
#Required-E:	6
#Required-A:	108
#Nb-Turns:		398

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	500.62	0.55
2	90	1	454.22	4.55
3	486	1	401.48	6.57
4	237	1	354.19	11.96
5	411	1	305.65	21.91
6	353	1	252.34	26.18
7	100	1	196.38	29.74
8	0	0	148.83	34.95
9	0	0	102.88	36.18
10	175	1	50.37	37.33
11	0	0	7.82	42.57
12	111	1	505.62	48.89
13	156	1	461.62	44.28
14	131	1	413.3	51.79
15	370	1	361.96	59.80
16	124	1	311.91	59.7
17	223	1	255.67	64.80
18	361	1	204.43	79.23
19	276	1	152.34	80.76
20	379	1	95.71	82.51
21	463	1	45.67	82.28
22	142	1	0.54	96.11
23	468	1	516.75	89.96
24	252	1	470.99	103.69
25	462	1	415.56	105.89
26	0	0	361.50	106.12
27	361	1	317.92	109.61
28	443	1	261.82	115.6
29	0	0	206.4	117.7
30	136	1	143.31	121.54
31	178	1	100.65	124.96
32	231	1	51.26	137.70
33	200	1	2.58	129.63
34	269	1	522.78	138.10
35	417	1	481.43	147.69
36	105	1	426.22	151.28
37	367	1	382.8	152.49
38	309	1	339.98	154.12
39	0	0	258.9	158.10
40	139	1	190.8	178.90
41	239	1	139.86	172.86
42	471	1	95.15	173.55
43	0	0	46.5	172.66
44	0	0	4.49	185.56
45	374	1	521.57	188.71
46	253	1	474.93	190.8
47	0	0	427.6	197.38
48	425	1	373.0	201.77
49	0	0	320.0	206.76
50	468	1	262.74	211.73
51	428	1	211.71	208.46
52	0	0	152.37	224.52
53	90	1	102.65	224.81
54	156	1	61.35	226.56
55	140	1	4.22	219.77
56	115	1	516.9	232.12
57	410	1	471.99	238.44
58	0	0	423.97	246.63
59	115	1	379.34	256.28
60	449	1	326.57	256.50
61	364	1	269.89	256.79
62	0	0	215.89	249.53
63	305	1	161.10	263.35
64	60	1	108.94	263.80
65	391	1	59.63	267.84
66	79	1	17.64	265.59
67	250	1	511.14	273.94
68	261	1	473.95	279.52
69	243	1	428.76	290.64
70	82	1	376.17	288.67
71	289	1	321.48	292.48
72	277	1	277.86	293.4
73	452	1	228.26	298.14
74	357	1	178.28	299.54
75	180	1	119.40	312.68
76	481	1	63.8	314.26
77	431	1	29.18	316.21

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
23	34	643	1	20
31	42	514	1	19
45	56	151	1	19
56	67	381	1	19
67	68	543	1	16
73	74	255	1	18

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	308	1	20
2	3	306	1	21
2	13	315	1	17
3	14	174	1	20
6	17	321	1	16
7	8	179	1	18
7	18	164	1	24
8	19	317	1	19
9	19	290	1	28
9	20	21	1	22
10	9	124	1	21
10	11	232	1	18
12	1	128	1	22
12	23	346	1	18
14	25	294	1	22
15	4	358	1	21
15	14	156	1	19
16	5	225	1	15
16	15	18	1	18
17	6	376	1	16
18	17	189	1	19
19	7	296	1	28
19	9	317	1	28
19	18	171	1	19
19	29	376	1	25
19	31	76	1	26
21	20	83	1	20
21	32	319	1	24
22	21	49	1	20
23	24	82	1	20
24	13	344	1	25
24	25	293	1	21
25	36	270	1	18
26	27	168	1	15
26	37	311	1	19
27	16	168	1	20
27	38	134	1	20
28	17	342	1	21
29	30	213	1	22
29	39	85	1	26
30	31	48	1	16
31	20	118	1	18
31	32	299	1	19
32	33	28	1	20
32	43	274	1	14
33	22	236	1	14
33	32	30	1	20
33	44	324	1	23
35	24	302	1	18
35	34	360	1	18
35	36	110	1	23
35	46	369	1	17
36	35	317	1	23
36	47	149	1	18
37	38	40	1	18
38	27	389	1	20
38	37	173	1	18
39	28	348	1	17
39	29	58	1	26
39	49	302	1	29
39	50	364	1	23
40	51	269	1	14
41	30	262	1	21
41	40	254	1	20
42	41	217	1	18
43	32	168	1	14
43	42	380	1	20
45	46	334	1	19
46	47	351	1	18
47	46	303	1	18
47	48	228	1	19
47	58	72	1	20
48	37	38	1	19
48	59	218	1	22
49	38	319	1	23
49	48	347	1	18
49	60	84	1	20
50	49	262	1	20
50	51	262	1	18
51	62	226	1	16
