Name:			p05
#Vehicles:		12
Capacity:		580
Depot:			1
#Nodes:			100
#Edges:			80
#Arcs:			220
#Required-N:	0
#Required-E:	80
#Required-A:	154
#Nb-Turns:		1616

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	103.32	140.91
2	0	0	117.13	92.0
3	0	0	80.70	74.11
4	0	0	77.81	187.74
5	0	0	63.67	115.0
6	0	0	99.1	110.76
7	0	0	80.24	124.81
8	0	0	53.25	48.48
9	0	0	98.57	94.32
10	0	0	113.86	67.41
11	0	0	140.78	126.12
12	0	0	91.70	117.18
13	0	0	116.36	125.64
14	0	0	34.61	108.79
15	0	0	117.48	169.48
16	0	0	161.48	136.3
17	0	0	125.44	160.20
18	0	0	71.43	82.68
19	0	0	173.17	157.27
20	0	0	15.65	79.22
21	0	0	43.24	72.6
22	0	0	120.7	116.40
23	0	0	125.65	95.93
24	0	0	105.99	190.14
25	0	0	131.25	143.40
26	0	0	27.26	161.74
27	0	0	146.75	108.25
28	0	0	216.18	52.58
29	0	0	85.70	91.81
30	0	0	106.33	30.76
31	0	0	133.63	78.69
32	0	0	109.78	137.46
33	0	0	62.32	138.69
34	0	0	55.90	87.11
35	0	0	124.3	33.74
36	0	0	23.85	123.89
37	0	0	121.76	122.11
38	0	0	52.33	127.25
39	0	0	134.51	100.5
40	0	0	43.3	98.64
41	0	0	48.89	113.62
42	0	0	89.10	4.32
43	0	0	74.4	100.54
44	0	0	75.55	32.36
45	0	0	153.68	72.11
46	0	0	128.84	126.77
47	0	0	90.41	93.50
48	0	0	0.55	0.55
49	0	0	108.63	125.3
50	0	0	170.57	89.39
51	0	0	84.82	84.56
52	0	0	106.58	83.78
53	0	0	125.78	84.53
54	0	0	129.81	134.9
55	0	0	99.38	76.25
56	0	0	84.90	52.70
57	0	0	90.79	149.46
58	0	0	127.22	184.44
59	0	0	44.83	74.17
60	0	0	155.61	107.91
61	0	0	101.26	55.73
62	0	0	37.79	169.92
63	0	0	127.42	151.70
64	0	0	71.52	119.65
65	0	0	74.29	164.89
66	0	0	35.28	134.39
67	0	0	90.19	105.7
68	0	0	148.33	72.79
69	0	0	117.48	44.37
70	0	0	131.63	107.92
71	0	0	54.5	161.53
72	0	0	8.76	130.46
73	0	0	132.37	58.74
74	0	0	17.23	60.38
75	0	0	108.66	100.17
76	0	0	135.45	80.66
77	0	0	96.80	60.8
78	0	0	124.97	134.26
79	0	0	167.92	50.81
80	0	0	106.87	88.30
81	0	0	73.79	105.37
82	0	0	167.29	136.61
83	0	0	114.49	117.12
84	0	0	88.45	143.5
85	0	0	155.72	39.28
86	0	0	125.37	197.39
87	0	0	149.22	133.7
88	0	0	185.12	105.70
89	0	0	115.54	136.72
90	0	0	149.89	166.71
91	0	0	63.1	110.27
92	0	0	114.79	75.11
93	0	0	114.72	160.62
94	0	0	55.99	191.86
95	0	0	92.62	130.18
96	0	0	86.47	153.63
97	0	0	146.78	100.74
98	0	0	77.80	52.91
99	0	0	115.22	105.13
100	0	0	70.25	147.80

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
24	1	9	1	44
60	43	38	1	48
54	46	11	1	7
17	78	26	1	52
81	97	26	1	50
8	69	16	1	51
41	53	38	1	63
11	7	25	1	48
49	53	5	1	46
15	60	23	1	91
59	97	50	1	93
47	56	11	1	33
67	14	24	1	48
98	61	47	1	63
27	50	35	1	41
86	93	7	1	59
61	99	45	1	61
87	67	31	1	53
99	56	20	1	53
53	100	23	1	60
76	50	12	1	39
63	78	46	1	15
18	3	32	1	13
38	33	6	1	69
29	43	22	1	24
20	62	33	1	83
93	4	31	1	40
21	36	40	1	56
50	45	20	1	23
30	67	9	1	59
15	37	32	1	58
99	38	18	1	45
54	18	43	1	66
65	17	38	1	34
81	91	39	1	12
41	44	18	1	61
92	73	44	1	39
10	73	26	1	20
61	46	32	1	68
75	60	44	1	49
10	59	39	1	64
69	16	25	1	72
17	4	50	1	47
52	51	12	1	18
76	6	21	1	36
77	29	28	1	27
19	58	15	1	106
67	49	9	1	29
54	29	8	1	60
30	69	30	1	19
64	83	22	1	34
55	74	9	1	61
70	16	19	1	51
17	87	49	1	31
36	20	11	1	58
75	67	31	1	19
44	81	25	1	93
18	43	31	1	16
99	100	20	1	43
29	91	34	1	29
48	41	36	1	87
29	38	41	1	57
91	44	47	1	83
22	82	22	1	36
32	46	23	1	28
77	88	36	1	64
53	9	29	1	69
24	15	16	1	79
5	9	5	1	30
69	89	10	1	62
22	83	49	1	5
99	23	39	1	13
75	7	24	1	80
7	47	42	1	28
13	67	41	1	32
31	52	35	1	19
50	6	20	1	75
90	46	45	1	41
25	7	33	1	56
45	9	17	1	38

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
99	16	16	1	46
16	31	5	1	64
31	28	0	0	63
