Name:			p16
#Vehicles:		24
Capacity:		300
Depot:			1
#Nodes:			180
#Edges:			80
#Arcs:			400
#Required-N:	0
#Required-E:	80
#Required-A:	160
#Nb-Turns:		1888

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	167.99	40.24
2	0	0	76.93	72.77
3	0	0	108.49	75.6
4	0	0	49.14	130.7
5	0	0	132.8	42.36
6	0	0	185.99	128.75
7	0	0	90.28	83.94
8	0	0	109.85	29.70
9	0	0	146.34	197.79
10	0	0	125.38	151.38
11	0	0	42.94	72.45
12	0	0	180.35	33.39
13	0	0	63.80	121.12
14	0	0	78.88	103.47
15	0	0	208.82	87.94
16	0	0	170.69	147.82
17	0	0	137.77	145.19
18	0	0	53.1	162.70
19	0	0	152.6	101.67
20	0	0	101.45	157.3
21	0	0	102.92	137.84
22	0	0	133.9	114.47
23	0	0	47.42	179.78
24	0	0	122.75	79.48
25	0	0	81.66	125.87
26	0	0	160.64	108.37
27	0	0	82.94	92.95
28	0	0	34.25	134.42
29	0	0	104.24	0.55
30	0	0	113.93	100.59
31	0	0	109.77	134.37
32	0	0	91.62	93.76
33	0	0	80.7	56.80
34	0	0	138.99	228.31
35	0	0	88.90	140.51
36	0	0	88.25	120.67
37	0	0	153.9	98.69
38	0	0	55.13	170.81
39	0	0	115.11	180.98
40	0	0	140.19	89.77
41	0	0	125.89	223.20
42	0	0	84.38	107.12
43	0	0	42.31	82.87
44	0	0	191.7	106.83
45	0	0	102.54	126.15
46	0	0	25.38	96.46
47	0	0	36.77	129.1
48	0	0	164.80	188.85
49	0	0	107.72	185.94
50	0	0	80.51	38.4
51	0	0	129.56	96.3
52	0	0	87.24	165.40
53	0	0	54.36	151.83
54	0	0	138.5	190.83
55	0	0	88.70	67.49
56	0	0	98.97	119.67
57	0	0	122.40	107.58
58	0	0	165.41	124.65
59	0	0	99.74	130.35
60	0	0	82.54	166.7
61	0	0	48.38	154.43
62	0	0	77.1	190.97
63	0	0	158.58	162.8
64	0	0	146.42	211.53
65	0	0	116.26	45.72
66	0	0	109.11	141.71
67	0	0	4.15	67.58
68	0	0	148.13	18.74
69	0	0	110.7	107.71
70	0	0	168.91	59.84
71	0	0	125.75	60.60
72	0	0	114.92	69.12
73	0	0	131.55	180.25
74	0	0	139.32	112.65
75	0	0	64.65	137.57
76	0	0	198.29	194.91
77	0	0	118.84	157.27
78	0	0	36.90	146.92
79	0	0	185.68	186.83
80	0	0	57.83	219.18
81	0	0	40.62	110.0
82	0	0	72.77	143.74
83	0	0	141.34	108.11
84	0	0	97.58	79.56
85	0	0	39.21	120.73
86	0	0	120.57	31.91
87	0	0	103.4	115.64
88	0	0	133.66	121.5
89	0	0	0.54	106.77
90	0	0	79.93	117.43
91	0	0	181.95	139.84
92	0	0	68.38	101.94
93	0	0	214.82	157.56
94	0	0	51.39	31.23
95	0	0	34.62	100.20
96	0	0	18.78	132.22
97	0	0	118.51	199.92
98	0	0	19.67	65.67
99	0	0	188.51	90.14
100	0	0	92.86	201.88
101	0	0	134.22	66.71
102	0	0	30.40	164.35
103	0	0	142.64	33.27
104	0	0	100.17	205.52
105	0	0	85.37	27.3
106	0	0	60.64	107.0
107	0	0	195.30	141.89
108	0	0	184.82	65.16
109	0	0	171.99	116.10
110	0	0	121.91	46.16
111	0	0	151.35	70.27
112	0	0	171.63	75.94
113	0	0	122.41	89.32
114	0	0	77.6	135.29
115	0	0	147.99	83.30
116	0	0	85.62	130.35
117	0	0	195.6	152.67
118	0	0	141.74	162.44
119	0	0	167.69	161.81
120	0	0	95.0	158.89
121	0	0	52.57	205.74
122	0	0	70.46	155.33
123	0	0	89.4	149.51
124	0	0	30.26	60.16
125	0	0	76.69	65.0
126	0	0	33.75	32.96
127	0	0	173.34	91.53
128	0	0	164.97	132.49
129	0	0	231.95	195.26
130	0	0	138.94	79.56
131	0	0	97.46	20.98
132	0	0	191.95	201.10
133	0	0	134.72	95.47
134	0	0	134.4	174.95
135	0	0	74.78	127.28
136	0	0	143.64	116.1
137	0	0	131.6	144.82
138	0	0	118.12	130.82
139	0	0	117.99	116.65
140	0	0	114.11	89.4
141	0	0	104.55	156.91
142	0	0	196.11	130.21
143	0	0	73.2	179.44
144	0	0	117.10	142.45
145	0	0	23.90	72.95
146	0	0	106.14	85.79
147	0	0	126.47	143.49
148	0	0	59.85	68.73
149	0	0	170.17	70.13
150	0	0	160.81	69.0
151	0	0	200.6	105.33
152	0	0	97.83	187.27
153	0	0	143.13	50.58
154	0	0	123.82	162.77
155	0	0	67.18	56.11
156	0	0	160.45	58.52
157	0	0	130.14	127.79
158	0	0	230.62	128.68
159	0	0	133.6	103.51
160	0	0	100.86	27.61
161	0	0	103.93	102.13
162	0	0	153.54	143.97
163	0	0	88.73	134.84
164	0	0	91.94	142.6
165	0	0	177.43	111.77
166	0	0	110.76	176.90
167	0	0	114.44	165.45
168	0	0	82.83	0.77
169	0	0	112.14	169.44
170	0	0	129.66	78.23
171	0	0	54.35	130.40
172	0	0	176.44	158.41
173	0	0	158.56	137.97
174	0	0	79.56	88.24
175	0	0	107.28	175.22
176	0	0	153.27	26.75
177	0	0	140.77	66.73
178	0	0	100.24	12.78
179	0	0	152.92	128.43
180	0	0	118.64	105.38

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
46	43	38	1	97
3	70	25	1	59
137	104	5	1	59
74	36	23	1	45
93	129	50	1	62
157	134	11	1	45
180	157	24	1	22
88	163	47	1	68
4	115	35	1	81
170	8	7	1	50
52	122	45	1	18
106	12	31	1	87
159	88	20	1	31
161	138	23	1	28
118	175	12	1	35
31	25	46	1	74
136	57	32	1	21
84	2	6	1	23
61	45	22	1	64
179	164	33	1	53
63	51	31	1	59
17	44	40	1	71
163	59	20	1	12
104	34	9	1	60
133	21	32	1	42
70	156	18	1	76
155	148	43	1	16
45	162	38	1	41
109	26	39	1	15
30	159	18	1	21
177	109	44	1	93
66	42	26	1	39
81	116	32	1	52
45	85	44	1	85
90	14	39	1	17
138	9	25	1	49
30	140	50	1	13
38	46	12	1	73
72	87	21	1	48
92	113	28	1	72
113	179	15	1	56
65	50	9	1	62
123	92	8	1	56
50	105	30	1	15
149	170	22	1	52
80	77	9	1	70
180	170	19	1	33
165	147	49	1	51
125	56	11	1	43
101	115	31	1	25
139	10	25	1	50
21	153	31	1	74
32	7	20	1	14
57	148	34	1	66
43	106	36	1	34
167	60	41	1	79
37	66	47	1	63
176	130	22	1	42
116	141	23	1	37
84	42	36	1	28
58	142	29	1	58
115	119	16	1	80
97	141	5	1	85
59	133	10	1	37
79	107	49	1	94
21	58	39	1	68
112	162	24	1	55
174	4	42	1	49
20	73	41	1	41
18	53	35	1	20
123	177	20	1	72
72	148	45	1	85
24	153	33	1	31
42	13	17	1	78
60	104	18	1	40
25	157	44	1	31
60	88	16	1	69
78	47	33	1	25
177	174	43	1	53
171	82	16	1	56

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
168	160	0	0	33
160	71	16	1	57
71	43	5	1	76
43	135	34	1	61
135	139	0	0	34
139	114	30	1	46
114	85	0	0	53
85	106	0	0	26
106	123	0	0	40
123	120	0	0	11
120	167	34	1	19
167	20	0	0	61
20	104	0	0	85
104	175	0	0	35
175	166	0	0	5
166	97	0	0	24
97	63	0	0	81
63	134	28	1	31
134	119	19	1	74
119	40	29	1	70
40	110	0	0	38
110	108	0	0	98
108	133	0	0	43
133	91	16	1	51
91	6	0	0	15
6	1	6	1	65
1	56	45	1	76
56	154	0	0	34
154	82	44	1	61
82	23	11	1	51
23	152	22	1	49
152	15	0	0	88
15	176	0	0	94
176	105	14	1	67
105	95	0	0	82
95	126	0	0	113
126	148	45	1	89
148	75	43	1	52
75	169	15	1	62
169	80	0	0	71
80	121	13	1	66
121	143	0	0	29
143	25	0	0	50
25	13	0	0	16
13	89	0	0	50
89	47	17	1	55
47	145	0	0	54
145	124	0	0	14
124	178	0	0	76
178	46	0	0	91
46	35	44	1	56
35	88	39	1	41
88	136	30	1	12
136	117	8	1	48
117	128	0	0	36
128	66	29	1	42
66	39	0	0	39
39	163	0	0	41
163	33	0	0	63
33	161	0	0	46
161	180	21	1	15
180	21	0	0	55
21	100	0	0	64
100	31	0	0	57
31	14	0	0	42
14	84	0	0	53
84	65	0	0	34
65	103	35	1	37
103	101	32	1	29
101	112	0	0	43
112	177	0	0	30
177	57	44	1	69
57	36	0	0	37
36	32	32	1	35
32	17	50	1	48
17	34	0	0	66
34	41	49	1	81
41	64	0	0	25
64	9	33	1	14
9	62	0	0	91
62	81	0	0	89
81	53	27	1	42
53	4	0	0	21
4	96	0	0	25
96	171	0	0	57
171	61	0	0	33
61	18	0	0	13
18	28	22	1	43
28	42	0	0	41
42	51	0	0	46
51	16	0	0	66
16	127	0	0	92
127	37	0	0	20
37	27	0	0	54
27	174	0	0	7
174	170	10	1	47
170	58	50	1	52
58	77	0	0	49
77	109	0	0	46
109	155	0	0	100
155	29	0	0	89
29	70	0	0	72
70	142	0	0	67
142	99	37	1	72
99	107	28	1	62
107	60	15	1	72
60	173	0	0	63
173	26	0	0	72
26	72	0	0	48
72	115	0	0	72
115	149	0	0	30
149	150	0	0	11
150	22	0	0	47
22	19	0	0	23
19	10	0	0	57
10	24	32	1	56
24	141	22	1	59
141	156	0	0	80
156	153	48	1	27
153	12	0	0	74
12	151	38	1	97
151	147	0	0	77
147	44	33	1	85
44	132	0	0	67
132	129	6	1	95
129	158	0	0	80
158	165	0	0	45
165	157	0	0	35
157	93	0	0	69
93	172	0	0	59
172	76	0	0	42
76	48	27	1	45
48	79	25	1	27
79	59	0	0	95
59	38	0	0	78
38	45	0	0	51
45	146	0	0	32
146	86	0	0	50
86	68	0	0	30
68	131	0	0	52
131	8	0	0	16
8	111	0	0	64
111	179	0	0	60
179	162	0	0	29
162	49	0	0	60
49	54	10	1	42
54	73	35	1	13
73	137	32	1	32
137	140	49	1	42
140	144	18	1	69
144	113	11	1	48
113	55	0	0	59
55	2	0	0	17
2	3	0	0	40
3	94	0	0	85
94	98	0	0	76
98	67	0	0	16
67	102	0	0	95
102	7	7	1	108
7	159	0	0	38
159	118	42	1	46
118	87	0	0	102
87	52	0	0	51
52	164	0	0	23
164	90	21	1	25
90	78	0	0	67
78	122	31	1	30
122	92	23	1	47
92	30	0	0	36
30	116	8	1	42
116	69	0	0	35
69	11	0	0	70
11	5	0	0	78
5	130	0	0	31
130	83	0	0	20
83	74	0	0	5
74	138	12	1	23
138	50	0	0	68
50	125	0	0	43
125	168	0	0	61
180	111	0	0	45
111	87	0	0	59
87	143	0	0	59
143	167	22	1	35
167	134	7	1	20
134	76	40	1	72
76	45	39	1	96
45	47	18	1	54
47	82	0	0	34
82	21	39	1	25
21	119	38	1	54
119	172	44	1	44
172	79	0	0	40
79	22	16	1	69
22	139	43	1	14
139	115	0	0	39
115	179	0	0	76
179	42	20	1	81
42	7	0	0	43
7	78	0	0	70
78	11	0	0	68
11	163	0	0	70
163	75	27	1	23
75	61	0	0	26
61	53	0	0	8
53	60	40	1	24
60	121	7	1	63
121	100	0	0	71
100	10	0	0	55
10	116	0	0	44
116	92	0	0	47
92	124	10	1	55
124	131	0	0	57
131	110	0	0	39
110	81	35	1	82
81	35	23	1	47
35	102	0	0	55
102	41	0	0	115
41	49	0	0	71
49	141	24	1	25
141	20	41	1	4
20	114	0	0	29
114	27	48	1	34
27	72	0	0	38
72	69	0	0	62
69	51	0	0	23
51	90	45	1	46
90	164	0	0	25
164	77	0	0	37
77	18	0	0	46
18	85	0	0	39
85	171	0	0	18
171	66	39	1	39
66	144	15	1	10
144	123	0	0	52
123	161	5	1	46
161	126	0	0	68
126	94	35	1	89
94	147	0	0	88
147	57	46	1	34
57	24	0	0	26
24	65	22	1	28
65	86	0	0	15
86	33	0	0	49
33	106	15	1	58
106	122	18	1	48
122	64	25	1	83
64	129	0	0	81
129	117	23	1	56
117	118	0	0	62
118	128	0	0	79
128	19	0	0	30
19	37	0	0	4
37	58	0	0	38
58	107	29	1	52
107	142	0	0	14
142	169	21	1	74
169	138	0	0	34
138	25	6	1	48
25	59	17	1	52
59	173	29	1	56
173	149	41	1	55
149	108	0	0	74
108	31	45	1	96
31	36	22	1	63
36	3	0	0	48
3	130	46	1	35
130	155	0	0	60
155	113	0	0	67
113	157	0	0	45
157	48	0	0	51
48	54	0	0	30
54	132	31	1	56
132	34	37	1	60
34	62	23	1	61
62	84	0	0	70
84	150	14	1	47
150	176	34	1	67
176	168	22	1	78
168	43	45	1	93
43	97	46	1	106
97	91	0	0	74
91	162	35	1	59
162	93	0	0	58
93	158	0	0	41
158	109	35	1	81
109	151	37	1	27
151	153	0	0	73
153	68	30	1	33
68	1	17	1	28
1	103	0	0	81
103	71	0	0	45
71	133	41	1	30
133	14	24	1	51
14	177	48	1	70
177	29	36	1	87
29	95	0	0	86
95	38	0	0	71
38	152	0	0	43
152	16	0	0	72
16	74	35	1	40
74	166	12	1	53
166	104	43	1	35
104	39	0	0	43
39	73	0	0	20
73	154	50	1	18
154	137	0	0	23
137	156	0	0	77
156	50	0	0	89
50	13	24	1	79
13	63	22	1	100
63	83	0	0	53
83	127	0	0	55
127	15	20	1	60
15	12	0	0	59
12	105	0	0	110
105	178	0	0	71
178	112	0	0	66
112	99	26	1	21
99	165	28	1	22
165	136	0	0	36
136	8	0	0	66
8	140	0	0	62
140	160	38	1	46
160	5	10	1	40
5	101	16	1	46
101	146	0	0	30
146	135	50	1	45
135	23	0	0	45
23	80	0	0	54
80	28	45	1	83
28	96	42	1	71
96	89	0	0	40
89	67	0	0	43
67	46	0	0	97
46	145	0	0	26
145	148	0	0	62
148	17	30	1	104
17	88	11	1	33
88	30	0	0	21
30	55	0	0	33
55	125	0	0	16
125	170	0	0	71
170	9	0	0	95
9	26	0	0	79
26	6	0	0	44
6	175	6	1	63
175	52	0	0	19
52	120	0	0	37
120	56	0	0	56
56	4	0	0	45
4	40	0	0	66
40	159	7	1	20
159	44	28	1	49
44	70	0	0	42
70	98	0	0	95
98	174	0	0	54
174	2	40	1	28
2	32	0	0	26
32	180	49	1	49
98	2	7	1	67
82	36	0	0	30
142	112	0	0	92
3	161	0	0	59
138	164	24	1	25
137	69	0	0	41
60	91	29	1	86
102	139	0	0	77
141	88	0	0	52
145	85	32	1	42
37	105	0	0	75
120	122	0	0	54
170	139	0	0	48
133	156	30	1	60
179	91	20	1	81
114	143	0	0	48
81	95	0	0	13
31	24	5	1	51
40	19	27	1	17
26	83	0	0	19
142	51	5	1	57
41	164	36	1	64
2	106	29	1	40
98	118	0	0	124
57	42	0	0	34
75	54	0	0	73
122	169	44	1	45
62	102	0	0	76
22	31	29	1	55
51	101	42	1	25
88	172	0	0	39
42	87	9	1	42
95	143	38	1	78
35	164	0	0	4
166	3	11	1	71
139	171	26	1	68
147	167	0	0	21
36	122	26	1	35
167	62	0	0	81
108	111	16	1	69

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
168	160	71	1	R
168	160	5	1	R
160	71	43	1	R
160	71	133	1	R
71	43	135	1	R
71	43	97	1	R
71	43	46	1	R
71	43	106	1	R
43	135	139	1	R
43	135	23	1	R
135	139	114	1	R
135	139	115	1	R
135	139	171	3	L
135	139	10	1	R
139	114	85	1	R
139	114	27	1	R
