Name:			DI-NEARP-n699-Q16k.dat
#Vehicles:		8
Capacity:		16000
Depot:			365
#Nodes:			982
#Edges:			1103
#Arcs:			0
#Required-N:	335
#Required-E:	364
#Required-A:	0
#Nb-Turns:		5938

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	37	1	3331.91	748.56
2	42	1	3986.61	1018.47
3	47	1	4024.12	1043.87
4	37	1	4031.83	1050.46
5	129	1	4171.29	1171.72
6	37	1	1344.56	555.56
7	42	1	3625.2	763.65
8	62	1	1343.69	619.48
9	42	1	1311.94	517.46
10	62	1	1360.77	602.81
11	1	1	3415.17	684.69
12	50	1	3631.89	711.40
13	37	1	1337.92	786.36
14	1	1	1552.6	779.59
15	1	1	1122.83	678.82
16	42	1	3461.24	826.3
17	37	1	1497.29	734.36
18	37	1	1481.20	721.67
19	1	1	1453.43	697.8
20	1	1	1413.67	656.37
21	47	1	3991.28	823.46
22	224	1	3399.19	682.86
23	1	1	1275.66	533.46
24	37	1	3804.9	928.87
25	1	1	106.68	133.26
26	47	1	89.3	126.74
27	50	1	3595.87	839.80
28	37	1	1434.68	683.37
29	37	1	1404.51	665.7
30	37	1	1370.89	818.42
31	1	1	1348.45	822.24
32	49	1	1291.56	851.18
33	47	1	1284.79	855.38
34	37	1	1149.32	923.46
35	1	1	3596.36	799.23
36	37	1	3995.36	1014.47
37	42	1	3994.8	1002.64
38	1	1	4109.83	1102.85
39	54	1	3473.20	802.79
40	42	1	3441.97	793.43
41	44	1	3726.10	910.55
42	78	1	3534.61	833.51
43	42	1	3360.5	794.23
44	42	1	3967.57	971.35
45	1	1	3537.28	759.93
46	50	1	1149.2	714.94
47	37	1	3348.60	696.45
48	69	1	3371.30	674.82
49	372	1	3307.59	620.46
50	37	1	1910.63	775.20
51	37	1	3776.80	821.59
52	89	1	3521.98	868.71
53	42	1	115.15	154.6
54	104	1	3967.26	905.93
55	55	1	3977.82	656.70
56	1	1	3430.84	707.82
57	1	1	2347.55	770.98
58	1	1	2330.85	755.55
59	55	1	3614.25	722.72
60	44	1	3429.89	807.3
61	37	1	3411.34	815.46
62	1	1	3327.52	610.7
63	75	1	2098.85	789.14
64	1	1	2573.88	775.41
65	42	1	1890.34	773.29
66	37	1	3808.54	920.45
67	132	1	3411.59	635.31
68	37	1	2997.8	738.72
69	42	1	2975.24	740.13
70	37	1	3279.83	629.80
71	37	1	3943.62	634.83
72	37	1	3948.28	635.27
73	37	1	3938.73	627.64
74	37	1	3936.77	619.9
75	37	1	4124.66	575.84
76	37	1	4263.89	1248.23
77	42	1	4263.9	1378.79
78	1	1	3071.80	493.80
79	42	1	1333.49	516.84
80	1	1	4119.41	557.74
81	1	1	3834.77	953.64
82	1	1	3730.12	878.68
83	42	1	5592.7	2242.62
84	37	1	4486.47	1457.19
85	1	1	4478.14	1478.85
86	42	1	4413.32	1365.85
87	37	1	4303.38	1281.58
88	37	1	4306.43	1285.75
89	42	1	4326.12	1299.64
90	37	1	3654.55	1915.38
91	145	1	3123.22	1501.35
92	37	1	1248.56	506.67
93	42	1	4282.35	1262.7
94	1	1	4533.89	1483.44
95	296	1	4868.95	1841.73
96	114	1	4720.76	1690.36
97	65	1	4890.48	1809.31
98	44	1	4671.39	1739.30
99	54	1	2009.33	766.3
100	37	1	180.91	288.5
101	47	1	197.65	286.22
102	1	1	870.14	403.89
103	1	1	843.43	386.73
104	44	1	4661.59	1645.34
105	44	1	479.4	265.38
106	55	1	4696.68	1708.76
107	54	1	4314.65	1356.0
108	37	1	4311.26	1359.69
109	273	1	4187.97	1132.32
110	60	1	4298.81	1405.71
111	125	1	4366.63	1324.36
112	42	1	4518.18	1469.74
113	55	1	4382.74	1329.95
114	131	1	4398.98	1337.94
115	37	1	4900.55	1672.10
116	37	1	4442.84	1392.70
117	1	1	4441.10	1390.84
118	1	1	4916.30	1828.23
119	50	1	4918.94	1840.79
120	37	1	4260.47	227.0
121	83	1	4627.70	1692.69
122	1	1	195.4	314.27
123	1	1	212.54	314.15
124	37	1	4022.77	481.69
125	1	1	4805.56	1805.77
126	1	1	4670.13	1758.70
127	37	1	4669.16	1751.34
128	37	1	5029.26	2029.46
129	37	1	862.49	430.23
130	44	1	5722.11	2313.73
131	37	1	4856.31	2424.7
132	50	1	4643.74	2310.36
133	89	1	2170.30	882.28
134	1	1	1882.87	749.33
135	42	1	865.38	365.17
136	44	1	237.4	165.10
137	57	1	1101.58	487.74
138	42	1	349.38	252.61
139	44	1	5105.79	2503.85
140	1	1	4249.26	1232.34
141	37	1	4547.89	1503.9
142	42	1	253.80	299.10
143	1	1	233.26	310.67
144	94	1	250.60	203.41
145	49	1	4323.50	1259.79
146	42	1	158.44	41.47
147	1	1	141.56	37.67
148	37	1	348.90	271.38
149	37	1	249.62	245.47
150	37	1	248.0	247.55
151	42	1	2902.33	1385.26
152	37	1	2920.41	1390.80
153	37	1	272.55	214.18
154	37	1	6443.10	5467.75
155	37	1	6410.23	5340.73
156	50	1	6482.45	3039.64
157	1	1	6513.67	3030.26
158	1	1	6533.1	3015.12
159	60	1	6550.75	3002.85
