Name:			CBMix5.dat
#Vehicles:		11
Capacity:		1888
Depot:			1
#Nodes:			32
#Edges:			4
#Arcs:			57
#Required-N:	23
#Required-E:	4
#Required-A:	38
#Nb-Turns:		133

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
1	0	0	15.68	239.66
2	114	1	7.93	212.59
3	408	1	11.51	182.95
4	320	1	16.83	129.6
5	387	1	8.37	74.1
6	384	1	0.55	20.72
7	237	1	72.60	237.3
8	485	1	61.27	212.56
9	0	0	71.52	187.8
10	0	0	72.20	124.69
11	0	0	61.48	69.33
12	185	1	51.34	16.81
13	74	1	130.7	230.16
14	378	1	129.15	174.79
15	298	1	142.2	145.23
16	0	0	131.96	119.41
17	170	1	119.34	62.60
18	379	1	109.49	10.60
19	296	1	188.35	221.54
20	0	0	195.50	165.88
21	486	1	191.97	135.77
22	499	1	200.71	106.12
23	245	1	201.78	78.64
24	404	1	188.32	51.85
25	311	1	165.90	0.55
26	0	0	229.29	79.73
27	454	1	239.36	216.90
28	111	1	250.59	162.92
29	0	0	255.81	104.54
30	452	1	255.63	71.34
31	474	1	245.79	50.29
32	0	0	222.40	0.63

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
17	18	241	1	37
19	27	34	1	35
27	28	128	1	38
28	29	346	1	38

-----------ARCS----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
1	2	187	1	19
3	4	353	1	36
6	12	351	1	37
7	1	209	1	38
7	13	179	1	37
8	7	76	1	18
9	8	48	1	18
9	14	236	1	37
10	4	383	1	37
10	16	126	1	37
11	5	296	1	37
11	10	148	1	37
11	12	315	1	37
12	11	224	1	37
13	14	390	1	38
14	15	217	1	21
14	20	102	1	43
16	10	177	1	37
16	17	227	1	38
16	22	108	1	42
18	12	393	1	40
18	25	363	1	38
20	19	315	1	38
20	28	289	1	37
21	20	174	1	20
22	23	207	1	18
22	29	323	1	35
23	22	321	1	18
23	26	62	1	19
24	17	164	1	44
24	23	64	1	20
25	24	290	1	40
26	22	78	1	26
26	31	124	1	24
29	30	196	1	21
30	26	294	1	19
30	31	276	1	15
31	32	156	1	37
2	3	0	0	20
2	8	0	0	38
3	9	0	0	40
4	3	0	0	36
4	5	0	0	38
4	11	0	0	55
5	6	0	0	39
10	9	0	0	40
11	17	0	0	38
15	16	0	0	18
15	21	0	0	33
18	11	0	0	57
19	13	0	0	38
20	14	0	0	43
22	16	0	0	42
22	21	0	0	20
24	31	0	0	37
26	23	0	0	19
32	25	0	0	38

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	3	7	F
1	2	8	21	L
2	3	4	7	F
2	3	9	21	L
2	8	7	0	R
3	4	3	35	U
3	4	5	7	F
3	4	11	21	L
3	9	8	21	L
3	9	14	7	F
4	3	4	35	U
4	3	9	7	F
4	5	6	0	R
4	11	5	0	R
4	11	10	21	L
4	11	12	0	R
4	11	17	7	F
5	6	12	0	R
6	12	11	0	R
7	1	2	0	O
7	13	14	0	R
8	7	1	21	L
8	7	13	7	F
9	8	7	0	R
9	14	15	0	R
9	14	20	7	F
10	4	3	7	F
10	4	5	21	L
10	4	11	21	L
10	9	8	7	F
10	9	14	0	R
10	16	10	35	U
10	16	17	0	R
10	16	22	7	F
11	5	6	0	R
11	10	4	21	L
11	10	9	7	F
11	10	16	0	R
11	12	11	35	U
11	17	18	0	R
12	11	5	21	L
12	11	10	7	F
12	11	12	35	U
12	11	17	0	R
13	14	15	7	F
13	14	20	21	L
14	15	16	7	F
14	15	21	21	L
14	20	14	35	U
14	20	19	21	L
14	20	28	7	F
15	16	10	0	R
15	16	17	7	F
15	16	22	21	L
15	21	20	0	R
16	10	4	7	F
16	10	9	0	R
16	10	16	35	U
16	17	18	0	R
16	22	16	35	U
16	22	21	21	L
16	22	23	0	R
16	22	29	7	F
17	18	11	0	R
17	18	12	7	F
17	18	17	35	U
17	18	25	21	L
18	11	5	7	F
18	11	10	0	R
18	11	12	21	L
18	11	17	0	R
18	12	11	0	R
18	17	18	35	U
18	25	24	0	R
19	13	14	0	R
19	27	19	35	U
19	27	28	7	F
20	14	15	7	F
20	14	20	35	U
20	19	13	7	F
20	19	27	0	R
20	28	27	21	L
20	28	29	7	F
21	20	14	21	L
21	20	19	7	F
21	20	28	0	R
22	16	10	7	F
22	16	17	21	L
22	16	22	35	U
22	21	20	0	R
22	23	22	35	U
22	23	26	7	F
22	29	28	21	L
22	29	30	7	F
23	22	16	21	L
23	22	21	7	F
23	22	23	35	U
23	22	29	0	R
23	26	22	21	L
23	26	23	35	U
23	26	31	7	F
24	17	18	0	R
24	23	22	7	F
24	23	26	0	R
24	31	32	0	R
25	24	17	21	L
25	24	23	7	F
25	24	31	0	R
26	22	16	21	L
26	22	21	7	F
26	22	23	21	L
26	22	29	0	R
26	23	22	7	F
26	23	26	35	U
26	31	32	0	R
27	19	13	7	F
27	19	27	35	U
27	28	27	35	U
27	28	29	7	F
28	27	19	7	F
28	27	28	35	U
28	29	28	35	U
28	29	30	7	F
29	28	27	7	F
29	28	29	35	U
29	30	26	0	R
29	30	31	7	F
30	26	22	0	R
30	26	23	7	F
30	26	31	21	L
30	31	32	0	R
31	32	25	0	R
32	25	24	0	R
